304.0
4/4
FullName,CommonName,Len,Offset
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,42.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,131/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,44.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,46.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,47.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,48.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,50.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,155/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,52.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,54.0
Chord {D in octave 2 | B-flat in octave 2} 16th,B-2-interval class 4,0.25,164/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,55.0
Chord {B in octave 1 | D in octave 2 | B-flat in octave 2} 16th,B1-major-minor trichord,0.25,167/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,56.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,58.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,59.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,60.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,62.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,63.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,64.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,66.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,67.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,68.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,70.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,71.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,72.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,74.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,75.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,76.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,78.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,79.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,80.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,82.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,83.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,84.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,86.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,87.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,88.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,90.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,91.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,92.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,94.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,95.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,96.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,98.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,299/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,100.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,102.0
Chord {D in octave 2 | B-flat in octave 2} 16th,B-2-interval class 4,0.25,308/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,103.0
Chord {B in octave 1 | D in octave 2 | B-flat in octave 2} 16th,B1-major-minor trichord,0.25,311/3
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,104.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,105.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,106.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,107.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,108.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,109.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,110.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,111.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,112.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,113.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,114.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,115.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,116.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,117.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,118.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,119.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,120.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,121.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,122.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,123.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,124.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,125.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,126.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,127.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,128.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,129.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,130.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,131.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,132.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,133.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,134.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,135.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,136.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,137.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,138.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,139.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,140.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,141.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,142.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,143.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,144.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,145.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,146.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,147.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,148.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,149.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,149.75
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,150.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,151.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,151.75
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,152.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,153.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,154.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,155.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,156.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,157.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,158.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,159.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,160.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,161.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,162.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,163.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,164.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,165.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,166.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,167.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,168.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,169.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,170.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,171.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,172.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,173.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,174.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,175.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,176.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,177.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,178.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,179.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,180.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,181.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,182.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,183.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,184.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,185.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,186.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,187.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,188.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,189.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,190.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,191.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,192.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,193.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,194.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,195.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,196.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,197.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,197.75
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,198.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,199.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,199.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,200.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,202.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,203.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,204.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,206.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,207.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,208.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,210.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,211.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,212.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,214.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,647/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,216.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,218.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,659/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,220.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,222.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,223.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,224.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,226.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,227.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,228.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,230.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,231.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,232.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,234.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,235.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,236.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,238.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,239.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,240.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,242.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,243.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,244.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,246.0
Chord {D in octave 2 | B-flat in octave 2} 16th,B-2-interval class 4,0.25,740/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,247.0
Chord {B in octave 1 | D in octave 2 | B-flat in octave 2} 16th,B1-major-minor trichord,0.25,743/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,248.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,250.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,755/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,252.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,254.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,255.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,256.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,258.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,259.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,260.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,262.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,791/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,264.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,266.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,803/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,268.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,270.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,815/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,272.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,274.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,275.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,276.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,278.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,839/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,280.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,282.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,283.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,284.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,286.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,287.75
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,288.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,290.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,875/3
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,292.0
Chord {B in octave 1 | B-flat in octave 2} 16th,B1-interval class 1,0.25,294.0
Chord {D in octave 2 | B-flat in octave 2} 16th,B-2-interval class 4,0.25,884/3
Chord {B in octave 1 | D in octave 2 | B-flat in octave 2} 16th,B1-major-minor trichord,0.25,887/3
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,296.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,297.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,298.0
Chord {C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-interval class 2,0.25,299.0
Chord {B in octave 1 | E-flat in octave 3} 16th,E-3-interval class 4,0.25,300.0
Chord {B in octave 1 | F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,C#2-major-second major tetrachord,0.25,301.0
Chord {B in octave 1 | C-sharp in octave 3} 16th,C#3-interval class 2,0.25,905/3
Chord {D in octave 4 | F in octave 4 | G in octave 3 | B-flat in octave 4} 16th,G3-minor seventh chord,0.25,26/3
Chord {G in octave 3 | B in octave 4 | C-sharp in octave 4 | F-sharp in octave 4} Quarter,G3-minor-second quartal tetrachord,1.0,11.0
Chord {G in octave 3 | B-flat in octave 4 | C in octave 4 | E-flat in octave 4} Quarter,C4-minor seventh chord,1.0,13.0
Chord {E-flat in octave 4 | G in octave 4 | G-sharp in octave 3 | C in octave 5} Quarter,C5-major seventh chord,1.0,14.0
Chord {G-sharp in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Quarter,G#3-diminished seventh chord,1.0,15.0
Chord {F in octave 3 | G in octave 3 | B-flat in octave 3 | D in octave 4} 16th,G3-minor seventh chord,0.25,50/3
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 3 | G-sharp in octave 3} Eighth,C#4-half-diminished seventh chord,0.5,18.0
Chord {E in octave 4 | C-sharp in octave 4 | B-flat in octave 3 | G in octave 4} Quarter,C#4-diminished seventh chord,1.0,56/3
Chord {E-flat in octave 3 | G in octave 4 | G-sharp in octave 3 | C in octave 4} Quarter,C4-major seventh chord,1.0,20.0
Chord {F in octave 3 | G in octave 4 | B-flat in octave 3 | D in octave 4} Quarter,G4-minor seventh chord,1.0,21.0
Chord {F in octave 3 | G-sharp in octave 3 | C in octave 4 | E-flat in octave 4} Quarter,C4-minor seventh chord,1.0,22.0
Chord {G-sharp in octave 3 | C in octave 4 | D in octave 4 | G in octave 4} Quarter,C4-minor-second quartal tetrachord,1.0,23.0
Chord {C-sharp in octave 4 | F in octave 4 | F-sharp in octave 3 | B-flat in octave 4} Quarter,B-4-major seventh chord,1.0,25.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | B in octave 3 | E-flat in octave 4} Half,E-4-major seventh chord,2.0,26.0
Chord {E-flat in octave 3 | F-sharp in octave 4 | A in octave 3 | C-sharp in octave 4} Dotted Eighth,F#4-half-diminished seventh chord,0.75,86/3
Chord {F-sharp in octave 4 | E-flat in octave 4 | B in octave 3 | A in octave 4} Eighth Triplet (1/3 QL),F#4-dominant seventh chord,1/3,89/3
Chord {E-flat in octave 3 | G in octave 4 | G-sharp in octave 3 | C in octave 4} Quarter,C4-major seventh chord,1.0,30.0
Chord {G-sharp in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Quarter,G#3-diminished seventh chord,1.0,31.0
Chord {F in octave 4 | G in octave 4 | B-flat in octave 3 | D in octave 5} Eighth,G4-minor seventh chord,0.5,32.0
Chord {F in octave 4 | D in octave 4 | B-flat in octave 3 | G in octave 4} Quarter,G4-minor seventh chord,1.0,98/3
Chord {B-flat in octave 3 | C-sharp in octave 5 | E in octave 4 | G-sharp in octave 4} Half,C#5-half-diminished seventh chord,2.0,34.0
Chord {F in octave 4 | G in octave 4 | B-flat in octave 3 | D in octave 4} Quarter,G4-minor seventh chord,1.0,36.0
Chord {F in octave 4 | G-sharp in octave 4 | B in octave 3 | E-flat in octave 5} Quarter,E-5-half-diminished seventh chord,1.0,37.0
Chord {G in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | F in octave 4} Quarter,G3-half-diminished seventh chord,1.0,38.0
Chord {B-flat in octave 3 | D in octave 5 | E in octave 4 | A in octave 4} Quarter,B-3-minor-second quartal tetrachord,1.0,39.0
Chord {B-flat in octave 3 | D in octave 5 | E-flat in octave 4 | G in octave 4} Dotted Eighth,E-4-major seventh chord,0.75,122/3
Chord {E-flat in octave 4 | C in octave 4 | B-flat in octave 3 | G in octave 4} Eighth Triplet (1/3 QL),C4-minor seventh chord,1/3,125/3
Chord {E-flat in octave 4 | G in octave 4 | A in octave 3 | D in octave 5} Half,E-4-minor-second quartal tetrachord,2.0,42.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 4} Dotted Eighth,C4-minor seventh chord,0.75,134/3
