392.0
4/4
FullName,CommonName,Len,Offset
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,116.0
Chord {A in octave 3 | C-sharp in octave 4 | E-flat in octave 4 | F in octave 3} Half,F3-augmented seventh chord,2.0,118.0
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,120.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,121.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,122.0
Chord {E-flat in octave 4 | C in octave 4 | B-flat in octave 3 | F-sharp in octave 4} Quarter,C4-half-diminished seventh chord,1.0,123.0
Chord {F in octave 4 | C-sharp in octave 4} Quarter,F4-interval class 4,1.0,125.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,128.0
Chord {G-sharp in octave 3 | B in octave 3 | D in octave 4 | F in octave 3} Half,G#3-diminished seventh chord,2.0,130.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,132.0
Chord {C in octave 4 | E-flat in octave 5 | G-sharp in octave 2} Half,C4-major triad,2.0,134.0
Chord {F in octave 4 | C-sharp in octave 4 | G-sharp in octave 3} Half,F4-major triad,2.0,136.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 4 | F-sharp in octave 3} Half,C#4-dominant seventh chord,2.0,138.0
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor seventh chord,5/3,140.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,144.0
Chord {E-flat in octave 3 | B-flat in octave 3 | F-sharp in octave 3 | C-sharp in octave 4} Half Triplet (1 1/3 QL),C#4-minor seventh chord,4/3,440/3
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,148.0
Chord {F in octave 3 | C-sharp in octave 4 | A in octave 3 | E-flat in octave 4} Half Triplet (1 1/3 QL),F3-augmented seventh chord,4/3,452/3
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,152.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,153.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,154.0
Chord {E-flat in octave 4 | C in octave 4 | G-sharp in octave 3 | F-sharp in octave 4} Quarter,C4-dominant seventh chord,1.0,155.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | G-sharp in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-minor seventh chord,5/3,156.0
Chord {G-sharp in octave 3 | B-flat in octave 4 | B-flat in octave 2} Half,G#3-interval class 2,2.0,158.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,160.0
Chord {G-sharp in octave 3 | B in octave 3 | D in octave 4 | F in octave 3} Half,G#3-diminished seventh chord,2.0,162.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,164.0
Chord {C in octave 4 | E-flat in octave 4 | F-sharp in octave 4 | B-flat in octave 3} Half,C4-half-diminished seventh chord,2.0,166.0
Chord {F in octave 4 | C-sharp in octave 4 | G-sharp in octave 3} Half,F4-major triad,2.0,168.0
Chord {F-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 3 | E in octave 4} Half Triplet (1 1/3 QL),C#4-dominant seventh chord,4/3,512/3
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor seventh chord,5/3,172.0
Chord {G in octave 4 | E in octave 4 | C-sharp in octave 4 | B-flat in octave 3} Half,C#4-diminished seventh chord,2.0,174.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,176.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | E-flat in octave 3} Half,C#4-minor seventh chord,2.0,178.0
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,180.0
Chord {A in octave 3 | C-sharp in octave 5 | F in octave 2} Half,F2-augmented triad,2.0,182.0
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,184.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,185.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,186.0
Chord {E-flat in octave 4 | C in octave 4 | B-flat in octave 3 | F-sharp in octave 4} Quarter,C4-half-diminished seventh chord,1.0,187.0
Chord {F in octave 4 | C-sharp in octave 4 | G-sharp in octave 3} Half,F4-major triad,2.0,188.0
Chord {C-sharp in octave 4 | E in octave 3 | G in octave 3 | A in octave 3} Half,A3-dominant seventh chord,2.0,190.0
Chord {C-sharp in octave 4 | D in octave 4 | A in octave 3 | F-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-major seventh chord,5/3,192.0
Chord {G in octave 3 | B in octave 3 | D in octave 4 | E in octave 3} Half,E3-minor seventh chord,2.0,194.0
Chord {A in octave 3 | C-sharp in octave 4 | F-sharp in octave 3 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),F#3-minor seventh chord,5/3,196.0
Chord {B-flat in octave 3 | G in octave 3 | F in octave 3 | D in octave 3} Half,G3-minor seventh chord,2.0,198.0
Chord {C-sharp in octave 4 | A in octave 3 | F-sharp in octave 3 | E in octave 4} Quarter,F#3-minor seventh chord,1.0,200.0
Chord {B in octave 3 | A in octave 3 | F-sharp in octave 3 | E-flat in octave 4} Quarter,F#3-dominant seventh chord,1.0,201.0
Chord {B in octave 3 | G in octave 3 | E in octave 3 | D in octave 4} Quarter,E3-minor seventh chord,1.0,202.0
Chord {B in octave 3 | G in octave 3 | E in octave 3 | C-sharp in octave 4} Quarter,C#4-half-diminished seventh chord,1.0,203.0
Chord {C in octave 4 | D in octave 4 | A in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-minor seventh chord,5/3,208.0
Chord {A in octave 3 | D in octave 4 | B in octave 3 | F in octave 4} Half Triplet (1 1/3 QL),B3-half-diminished seventh chord,4/3,632/3
Chord {E in octave 4 | C in octave 4 | G in octave 3} Half,C4-major triad,2.0,212.0
Chord {C in octave 4 | D in octave 4 | A in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-minor seventh chord,5/3,216.0
Chord {B in octave 3 | D in octave 4 | F in octave 4 | A in octave 3} Half,B3-half-diminished seventh chord,2.0,218.0
Chord {D in octave 4 | B-flat in octave 3 | G in octave 3 | E in octave 4} Quarter,E4-half-diminished seventh chord,1.0,220.0
Chord {C-sharp in octave 4 | A in octave 3 | F-sharp in octave 3 | E-flat in octave 4} Quarter,F#3-half-diminished seventh chord,1.0,221.0
Chord {G-sharp in octave 3 | B-flat in octave 3 | D in octave 4 | F in octave 3} Half,G#3-dominant seventh chord,2.0,222.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,224.0
Chord {F in octave 3 | B in octave 3 | G-sharp in octave 3 | D in octave 4} Half Triplet (1 1/3 QL),G#3-diminished seventh chord,4/3,680/3
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,228.0
Chord {C in octave 4 | E-flat in octave 5 | G-sharp in octave 2} Half,C4-major triad,2.0,230.0
Chord {F in octave 4 | C-sharp in octave 4 | G-sharp in octave 3} Half,F4-major triad,2.0,232.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 4 | F-sharp in octave 3} Half,C#4-dominant seventh chord,2.0,234.0
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor seventh chord,5/3,236.0
Chord {G in octave 4 | E in octave 4 | C-sharp in octave 4 | B-flat in octave 3} Half,C#4-diminished seventh chord,2.0,238.0
Chord {F-sharp in octave 4 | E-flat in octave 4} Quarter,F#4-interval class 3,1.0,241.0
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,244.0
Chord {F in octave 3 | C-sharp in octave 4 | A in octave 3 | E-flat in octave 4} Half Triplet (1 1/3 QL),F3-augmented seventh chord,4/3,740/3
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,248.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,249.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,250.0
Chord {E-flat in octave 4 | C in octave 4 | B-flat in octave 3 | F-sharp in octave 4} Quarter,C4-half-diminished seventh chord,1.0,251.0
Chord {F in octave 4 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),F4-interval class 4,5/3,252.0
Chord {G-sharp in octave 4 | F in octave 4 | B-flat in octave 3 | C-sharp in octave 4} Half,G#4-minor seventh chord,2.0,254.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,256.0
Chord {G-sharp in octave 3 | B in octave 3 | D in octave 4 | F in octave 3} Half,G#3-diminished seventh chord,2.0,258.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,260.0
Chord {B-flat in octave 3 | E-flat in octave 4 | C in octave 4 | F-sharp in octave 4} Half Triplet (1 1/3 QL),C4-half-diminished seventh chord,4/3,788/3
Chord {C in octave 4 | C-sharp in octave 4 | G-sharp in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),F4-major seventh chord,5/3,264.0
Chord {F-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 3 | E in octave 4} Half Triplet (1 1/3 QL),C#4-dominant seventh chord,4/3,800/3
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor seventh chord,5/3,268.0
Chord {G in octave 3 | B-flat in octave 4 | E in octave 2} Half,E2-diminished triad,2.0,270.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,272.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | E-flat in octave 3} Half,C#4-minor seventh chord,2.0,274.0
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,276.0
Chord {F in octave 3 | C-sharp in octave 4 | A in octave 3 | E-flat in octave 4} Half Triplet (1 1/3 QL),F3-augmented seventh chord,4/3,836/3
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,280.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,281.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,282.0
Chord {E-flat in octave 4 | C in octave 4 | G-sharp in octave 3 | F-sharp in octave 4} Quarter,C4-dominant seventh chord,1.0,283.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | G-sharp in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-minor seventh chord,5/3,284.0
Chord {G-sharp in octave 3 | B-flat in octave 4 | B-flat in octave 2} Half,G#3-interval class 2,2.0,286.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,288.0
Chord {G-sharp in octave 3 | B in octave 3 | D in octave 4 | F in octave 3} Half,G#3-diminished seventh chord,2.0,290.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,292.0
Chord {B-flat in octave 3 | E-flat in octave 4 | C in octave 4 | F-sharp in octave 4} Half Triplet (1 1/3 QL),C4-half-diminished seventh chord,4/3,884/3
Chord {C in octave 4 | C-sharp in octave 4 | G-sharp in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),F4-major seventh chord,5/3,296.0
Chord {F-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 3 | E in octave 4} Half Triplet (1 1/3 QL),C#4-dominant seventh chord,4/3,896/3
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor seventh chord,5/3,300.0
Chord {G in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | E in octave 3} Half,C#4-diminished seventh chord,2.0,302.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-minor seventh chord,5/3,304.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | E-flat in octave 3} Half,C#4-minor seventh chord,2.0,306.0
Chord {B-flat in octave 3 | C in octave 4 | F-sharp in octave 3 | E-flat in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-half-diminished seventh chord,5/3,308.0
Chord {A in octave 3 | C-sharp in octave 5 | F in octave 2} Half,F2-augmented triad,2.0,310.0
Chord {B-flat in octave 3 | G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter,G#3-minor seventh chord,1.0,312.0
Chord {B-flat in octave 3 | G in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-dominant seventh chord,1.0,313.0
Chord {B-flat in octave 3 | F-sharp in octave 3 | E-flat in octave 3 | C-sharp in octave 4} Quarter,C#4-minor seventh chord,1.0,314.0
Chord {E-flat in octave 4 | C in octave 4 | B-flat in octave 3 | F-sharp in octave 4} Quarter,C4-half-diminished seventh chord,1.0,315.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | G-sharp in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-minor seventh chord,5/3,316.0
Chord {G in octave 3 | B in octave 4 | A in octave 2} Half,G3-whole-tone trichord,2.0,318.0
Chord {C-sharp in octave 4 | D in octave 4 | A in octave 3 | F-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-major seventh chord,5/3,320.0
Chord {G in octave 3 | B in octave 3 | D in octave 4 | E in octave 3} Half,E3-minor seventh chord,2.0,322.0
Chord {A in octave 3 | C-sharp in octave 4 | F-sharp in octave 3 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),F#3-minor seventh chord,5/3,324.0
Chord {B-flat in octave 3 | G in octave 3 | F in octave 3 | D in octave 3} Half,G3-minor seventh chord,2.0,326.0
Chord {C-sharp in octave 4 | A in octave 3 | F-sharp in octave 3 | E in octave 4} Quarter,F#3-minor seventh chord,1.0,328.0
Chord {B in octave 3 | A in octave 3 | F-sharp in octave 3 | E-flat in octave 4} Quarter,F#3-dominant seventh chord,1.0,329.0
Chord {B in octave 3 | G in octave 3 | E in octave 3 | D in octave 4} Quarter,E3-minor seventh chord,1.0,330.0
Chord {B in octave 3 | G in octave 3 | E in octave 3 | C-sharp in octave 4} Quarter,C#4-half-diminished seventh chord,1.0,331.0
Chord {A in octave 3 | D in octave 4 | F-sharp in octave 4} Whole,D4-major triad,4.0,332.0
Chord {C in octave 4 | D in octave 4 | A in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-minor seventh chord,5/3,336.0
Chord {B in octave 3 | D in octave 4 | F in octave 4 | A in octave 3} Half,B3-half-diminished seventh chord,2.0,338.0
Chord {E in octave 4 | C in octave 4 | G in octave 3} Half,C4-major triad,2.0,340.0
Chord {F-sharp in octave 3 | A in octave 4 | E-flat in octave 2} Half,F#3-diminished triad,2.0,342.0
Chord {C in octave 4 | D in octave 4 | A in octave 3 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),D4-minor seventh chord,5/3,344.0
Chord {B in octave 3 | D in octave 4 | F in octave 4 | A in octave 3} Half,B3-half-diminished seventh chord,2.0,346.0
Chord {D in octave 4 | B-flat in octave 3 | G in octave 3 | E in octave 4} Quarter,E4-half-diminished seventh chord,1.0,348.0
