628.0
4/4
FullName,CommonName,Len,Offset
Chord {E-flat in octave 2 | G-sharp in octave 3 | B in octave 3 | C-sharp in octave 4 | F-sharp in octave 4} Eighth,C#4-major pentatonic,0.5,88.5
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,93.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,94.5
Chord {B-flat in octave 3 | G in octave 4 | C in octave 5} Eighth Triplet (1/3 QL),C5-incomplete dominant-seventh chord,1/3,102.5
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,103.0
Chord {E-flat in octave 3 | C in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),C4-minor triad,10/3,104.0
Chord {F-sharp in octave 3 | B in octave 3 | E-flat in octave 4 | G-sharp in octave 4} Eighth,E-4-minor seventh chord,0.5,112.5
Chord {F in octave 3 | D in octave 4 | G in octave 4} Half tied to 16th (2 1/4 total QL),G4-incomplete dominant-seventh chord,2.25,113.0
Chord {G in octave 3 | B-flat in octave 3 | E-flat in octave 4} Eighth,E-4-major triad,0.5,116.0
Chord {C in octave 4 | G in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,117.0
Chord {G in octave 3 | B-flat in octave 3 | E-flat in octave 4} Breve Triplet (5 1/3 QL),E-4-major triad,16/3,117.5
Chord {C in octave 4 | G in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,123.0
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,125.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,126.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,130.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,131.0
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,134.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,135.0
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,141.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,142.5
Chord {B in octave 3 | G-sharp in octave 4 | E-flat in octave 5} Eighth Triplet (1/3 QL),E-5-minor triad,1/3,146.5
Chord {B in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B3-tritone,1/3,147.0
Chord {E-flat in octave 3 | C in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),C4-minor triad,10/3,148.0
Chord {E-flat in octave 3 | G in octave 3 | B in octave 3 | D in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E-3-augmented major tetrachord,10/3,152.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,156.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,164.0
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,168.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,172.0
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,176.0
Chord {F in octave 3 | G in octave 4} Double Dotted Half,G4-interval class 2,3.5,180.0
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,184.0
Chord {F-sharp in octave 3 | B in octave 3 | E-flat in octave 4 | B-flat in octave 4} Eighth,E-4-major seventh chord,0.5,192.5
Chord {F in octave 3 | D in octave 4 | A in octave 4} Half tied to 16th (2 1/4 total QL),D4-minor triad,2.25,193.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,197.0
Chord {G-sharp in octave 3 | E in octave 4} Quarter Triplet (2/3 QL),E4-interval class 4,2/3,199.5
Chord {A in octave 3 | F in octave 4} Quarter,F4-interval class 4,1.0,204.0
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,205.0
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,206.5
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,207.5
Chord {A in octave 3 | F in octave 4} 16th,F4-interval class 4,0.25,210.0
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,211.0
Chord {G-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | F in octave 4} Eighth,G#3-minor seventh chord,0.5,216.5
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,217.0
Chord {G in octave 3 | C in octave 4} 16th,C4-interval class 5,0.25,219.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,220.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,221.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,222.5
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,223.5
Chord {A in octave 3 | D in octave 4} Quarter,D4-interval class 5,1.0,228.0
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,229.0
Chord {A in octave 3 | D in octave 4} Eighth,D4-interval class 5,0.5,230.5
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,235.0
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,237.0
Chord {A in octave 3 | E in octave 4} Quarter Triplet (2/3 QL),A3-interval class 5,2/3,239.5
Chord {F-sharp in octave 2 | F-sharp in octave 3} Eighth,F#2-unison,0.5,242.5
Chord {G-sharp in octave 3 | C-sharp in octave 4} Eighth,C#4-interval class 5,0.5,244.0
Chord {G-sharp in octave 3 | C-sharp in octave 4} Eighth,C#4-interval class 5,0.5,246.0
Chord {G-sharp in octave 3 | C-sharp in octave 4} Eighth Triplet (1/3 QL),C#4-interval class 5,1/3,247.0
Chord {B-flat in octave 3 | F in octave 4} Zero,B-3-interval class 5,0.0,254.5
Chord {G in octave 4 | C-sharp in octave 5} Eighth Triplet (1/3 QL),C#5-tritone,1/3,254.5
Chord {C in octave 4 | F in octave 4} Zero,F4-interval class 5,0.0,260.0
Chord {G-sharp in octave 4 | E-flat in octave 5} Double Dotted Half,E-5-interval class 5,3.5,260.0
Chord {F in octave 3 | C-sharp in octave 4 | G-sharp in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),F3-major triad,10/3,264.0
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,269.0
Chord {A in octave 3 | E-flat in octave 4} Quarter Triplet (2/3 QL),A3-tritone,2/3,271.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,276.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,277.0
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,278.5
Chord {G in octave 3 | D in octave 4} Double Dotted Quarter,G3-interval class 5,1.75,279.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,282.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,283.0
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,284.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,285.0
Chord {G in octave 3 | C in octave 4} Half,C4-interval class 5,2.0,285.5
Chord {C in octave 4 | F in octave 4} Zero,F4-interval class 5,0.0,294.5
Chord {A in octave 4 | D in octave 5} Eighth Triplet (1/3 QL),D5-interval class 5,1/3,294.5
Chord {B in octave 3 | G-sharp in octave 4 | E-flat in octave 5} Eighth Triplet (1/3 QL),E-5-minor triad,1/3,298.5
Chord {B in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B3-tritone,1/3,299.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,301.0
Chord {B-flat in octave 3 | E-flat in octave 4} Quarter,E-4-interval class 5,1.0,302.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,308.0
Chord {F-sharp in octave 3 | B in octave 3 | E-flat in octave 4 | G-sharp in octave 4} Eighth,E-4-minor seventh chord,0.5,312.5
Chord {F in octave 3 | D in octave 4 | G in octave 4} Half tied to 16th (2 1/4 total QL),G4-incomplete dominant-seventh chord,2.25,313.0
Chord {G in octave 3 | G in octave 4} Eighth,G3-unison,0.5,316.0
Chord {G-sharp in octave 2 | G-sharp in octave 3 | B in octave 3 | C-sharp in octave 4 | E in octave 4} Eighth,C#4-minor seventh chord,0.5,320.5
Chord {G in octave 3 | B-flat in octave 3 | E-flat in octave 4} Half tied to 16th (2 1/4 total QL),E-4-major triad,2.25,321.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,324.0
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,325.0
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,330.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,331.0
Chord {G in octave 3 | E in octave 4 | B-flat in octave 4} Eighth Triplet (1/3 QL),E4-diminished triad,1/3,334.5
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,335.0
Chord {G in octave 3 | F in octave 4 | B-flat in octave 4} Eighth Triplet (1/3 QL),G3-incomplete minor-seventh chord,1/3,338.5
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,339.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,340.0
Chord {B in octave 3 | F in octave 4} Eighth,B3-tritone,0.5,344.0
Chord {B in octave 3 | F in octave 4} Eighth,B3-tritone,0.5,346.0
Chord {B in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B3-tritone,1/3,347.0
Chord {E-flat in octave 3 | G in octave 3 | C in octave 4} Whole,C4-minor triad,4.0,347.5
Chord {B-flat in octave 3 | G in octave 4 | D in octave 5} Eighth Triplet (1/3 QL),G4-minor triad,1/3,358.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,359.0
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,360.0
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,365.0
Chord {B-flat in octave 3 | F in octave 4} Quarter,B-3-interval class 5,1.0,366.5
Chord {B-flat in octave 3 | F in octave 4} Zero,B-3-interval class 5,0.0,374.5
Chord {G in octave 4 | D in octave 5} Eighth Triplet (1/3 QL),G4-interval class 5,1/3,374.5
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,376.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,380.0
Chord {C in octave 4 | G-sharp in octave 4 | E-flat in octave 5} Eighth Triplet (1/3 QL),C4-major triad,1/3,386.5
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,387.0
Chord {F in octave 3 | D in octave 4 | F in octave 4 | A in octave 4} Eighth,D4-minor triad,0.5,388.0
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,389.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Breve Triplet (5 1/3 QL),D4-minor triad,16/3,389.5
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,397.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,398.5
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,399.5
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,403.0
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,405.0
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,406.5
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,407.5
Chord {A in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 4,1/3,411.0
Chord {G-sharp in octave 3 | C-sharp in octave 4 | F in octave 4 | B-flat in octave 4} Eighth,G#3-minor seventh chord,0.5,416.5
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,417.0
Chord {G in octave 3 | C in octave 4} 16th,C4-interval class 5,0.25,419.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,421.0
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,422.5
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,427.0
Chord {A in octave 3 | D in octave 4} Quarter,D4-interval class 5,1.0,428.0
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,429.0
Chord {A in octave 3 | D in octave 4} Eighth,D4-interval class 5,0.5,430.5
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,435.0
Chord {B-flat in octave 3 | F in octave 4 | G in octave 4 | D in octave 5} Eighth,G4-minor seventh chord,0.5,440.5
Chord {A in octave 3 | E in octave 4} Quarter,A3-interval class 5,1.0,441.0
Chord {A in octave 3 | E in octave 4} 16th,A3-interval class 5,0.25,443.0
Chord {G-sharp in octave 3 | C-sharp in octave 4} Eighth Triplet (1/3 QL),C#4-interval class 5,1/3,445.0
Chord {G-sharp in octave 3 | C-sharp in octave 4} Quarter,C#4-interval class 5,1.0,446.5
Chord {B-flat in octave 3 | F in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),B-3-interval class 5,10/3,448.0
Chord {F in octave 3 | C-sharp in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),F3-incomplete half-diminished seventh chord,10/3,452.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,460.0
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,461.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth,E-4-interval class 5,0.5,467.5
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,469.0
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,470.5
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,471.5
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,475.0
Chord {G in octave 3 | D in octave 4} Quarter,G3-interval class 5,1.0,476.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,477.0
Chord {G in octave 3 | D in octave 4} Quarter,G3-interval class 5,1.0,477.5
Chord {G in octave 3 | D in octave 4} Double Dotted Quarter,G3-interval class 5,1.75,479.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,482.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,483.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,484.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,485.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,486.5
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,487.5
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,492.0
Chord {F in octave 3 | B-flat in octave 3 | E-flat in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E-4-quartal trichord,10/3,496.0
Chord {E-flat in octave 3 | G in octave 3 | D in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E-3-incomplete major-seventh chord,10/3,500.0
Chord {A in octave 3 | E-flat in octave 4} Eighth,A3-tritone,0.5,506.0
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,507.0
Chord {F-sharp in octave 3 | G-sharp in octave 3 | B in octave 3 | E-flat in octave 4} Eighth,E-4-minor seventh chord,0.5,512.5
Chord {F in octave 3 | G in octave 3 | D in octave 4} Half tied to 16th (2 1/4 total QL),G3-incomplete dominant-seventh chord,2.25,513.0
Chord {C in octave 4 | G in octave 4} Eighth,C4-interval class 5,0.5,516.0
Chord {C in octave 4 | G in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,517.0
Chord {C in octave 4 | G in octave 4} Eighth,C4-interval class 5,0.5,518.5
Chord {C in octave 4 | G in octave 4} Double Dotted Quarter,C4-interval class 5,1.75,519.5
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,525.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,526.5
Chord {G in octave 4 | B-flat in octave 4 | F in octave 5} Double Dotted Half,G4-incomplete minor-seventh chord,3.5,528.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,533.0
Chord {G in octave 3 | D in octave 4} Quarter,G3-interval class 5,1.0,534.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,538.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,539.0
Chord {C in octave 4 | F in octave 4} Quarter,F4-interval class 5,1.0,540.0
Chord {C in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-interval class 5,1/3,541.0
Chord {B in octave 3 | F in octave 4} Zero,B3-tritone,0.0,546.5
Chord {G-sharp in octave 4 | E-flat in octave 5} Eighth Triplet (1/3 QL),E-5-interval class 5,1/3,546.5
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth,E-4-interval class 5,0.5,548.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth,E-4-interval class 5,0.5,550.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,551.0
Chord {B-flat in octave 3 | G in octave 4 | C in octave 5} Eighth Triplet (1/3 QL),C5-incomplete dominant-seventh chord,1/3,554.5
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,555.0
Chord {F in octave 3 | D in octave 4 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-minor triad,10/3,556.0
Chord {F in octave 3 | G-sharp in octave 4} Double Dotted Half,G#4-interval class 3,3.5,560.0
Chord {B-flat in octave 3 | G in octave 4 | D in octave 5} Eighth Triplet (1/3 QL),G4-minor triad,1/3,566.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,567.0
Chord {F in octave 3 | E-flat in octave 4 | G-sharp in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E-4-incomplete minor-seventh chord,10/3,568.0
Chord {B-flat in octave 3 | F in octave 4} Zero,B-3-interval class 5,0.0,574.5
Chord {G in octave 4 | D in octave 5} Eighth Triplet (1/3 QL),G4-interval class 5,1/3,574.5
Chord {F in octave 3 | G in octave 4} Double Dotted Half,G4-interval class 2,3.5,580.0
Chord {F in octave 3 | E-flat in octave 4 | G-sharp in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E-4-incomplete minor-seventh chord,10/3,584.0
Chord {F in octave 3 | A in octave 3 | D in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),D4-minor triad,6.5,588.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth,E4-interval class 4,0.5,596.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,597.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth,E4-interval class 4,0.5,598.5
Chord {G-sharp in octave 3 | E in octave 4} Double Dotted Quarter,E4-interval class 4,1.75,599.5
Chord {G-sharp in octave 3 | E in octave 4} Eighth,E4-interval class 4,0.5,602.0
Chord {G-sharp in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 4,1/3,603.0
Chord {F in octave 3 | A in octave 3 | C in octave 4 | F in octave 4} Eighth,F3-major triad,0.5,604.0
Chord {A in octave 3 | F in octave 4} Breve Triplet (5 1/3 QL),F4-interval class 4,16/3,605.5
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,612.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,613.0
Chord {G in octave 3 | C in octave 4} Zero,C4-interval class 5,0.0,618.5
Chord {E in octave 4 | A in octave 4} Eighth Triplet (1/3 QL),A4-interval class 5,1/3,618.5
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,620.0
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,621.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,622.5
Chord {G in octave 3 | C in octave 4} Quarter,C4-interval class 5,1.0,624.0
Chord {E in octave 4 | A in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),A4-interval class 5,6.5,12.0
Chord {E in octave 4 | B in octave 4} Eighth,E4-interval class 5,0.5,20.0
