400.0
4/4
FullName,CommonName,Len,Offset
Chord {F in octave 4 | G-sharp in octave 4 | D in octave 5 | B-flat in octave 4 | B-flat in octave 5} 16th,G#4-dominant seventh chord,0.25,103.0
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | E-flat in octave 4} 16th,C#5-incomplete dominant-seventh chord,0.25,104.0
Chord {B in octave 5 | B in octave 4 | D in octave 5 | F in octave 4} 16th,B5-diminished triad,0.25,106.0
Chord {E-flat in octave 5 | C-sharp in octave 5 | B-flat in octave 2} Eighth,C#5-incomplete dominant-seventh chord,0.5,108.0
Chord {C-sharp in octave 5 | E-flat in octave 5 | B-flat in octave 2} Zero,C#5-incomplete dominant-seventh chord,0.0,108.75
Chord {G-sharp in octave 2 | C in octave 4 | F-sharp in octave 4} Zero,F#4-incomplete dominant-seventh chord,0.0,110.0
Chord {B-flat in octave 3 | F-sharp in octave 4} 16th,B-3-interval class 4,0.25,110.0
Chord {G-sharp in octave 6 | C in octave 4 | F in octave 3} Eighth,F3-minor triad,0.5,112.0
Chord {G-sharp in octave 6 | C in octave 4 | F in octave 3} 16th,F3-minor triad,0.25,112.75
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} Eighth,E3-incomplete dominant-seventh chord,0.5,114.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} 16th,E3-incomplete dominant-seventh chord,0.25,114.75
Chord {F in octave 2 | G-sharp in octave 3 | E-flat in octave 4} Zero,E-4-incomplete minor-seventh chord,0.0,116.0
Chord {F in octave 3 | E-flat in octave 4} 16th,F3-interval class 2,0.25,116.0
Chord {E in octave 6 | G in octave 3 | C-sharp in octave 3} Eighth,C#3-diminished triad,0.5,118.0
Chord {E in octave 6 | G in octave 3 | C-sharp in octave 3} 16th,C#3-diminished triad,0.25,118.75
Chord {E-flat in octave 4 | B-flat in octave 5 | F-sharp in octave 4 | C-sharp in octave 5} 16th,C#5-minor seventh chord,0.25,122.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} Eighth,E-3-minor triad,0.5,124.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} 16th,E-3-minor triad,0.25,124.75
Chord {C-sharp in octave 6 | C-sharp in octave 5 | E-flat in octave 5 | G-sharp in octave 4} 16th,C#6-quartal trichord,0.25,126.0
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,128.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,129.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,130.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | B-flat in octave 3} 16th,G#2-whole-tone tetramirror,0.25,131.0
Chord {E-flat in octave 5 | C-sharp in octave 5 | B-flat in octave 2} Eighth,C#5-incomplete dominant-seventh chord,0.5,136.0
Chord {C-sharp in octave 5 | E-flat in octave 5 | B-flat in octave 2} Zero,C#5-incomplete dominant-seventh chord,0.0,136.75
Chord {B-flat in octave 1 | G-sharp in octave 3 | D in octave 4} Zero,G#3-incomplete dominant-seventh chord,0.0,138.0
Chord {F in octave 3 | D in octave 4} 16th,D4-interval class 3,0.25,138.0
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | F in octave 4} 16th,B-5-minor triad,0.25,140.0
Chord {G-sharp in octave 2 | C in octave 4 | F-sharp in octave 4} Zero,F#4-incomplete dominant-seventh chord,0.0,142.0
Chord {B-flat in octave 3 | F-sharp in octave 4} 16th,B-3-interval class 4,0.25,142.0
Chord {G-sharp in octave 6 | C in octave 4 | F in octave 3} Eighth,F3-minor triad,0.5,144.0
Chord {G-sharp in octave 6 | C in octave 4 | F in octave 3} 16th,F3-minor triad,0.25,144.75
Chord {F-sharp in octave 5 | C-sharp in octave 6} 16th,F#5-interval class 5,0.25,146.0
Chord {F-sharp in octave 4 | B-flat in octave 4 | E in octave 5 | C-sharp in octave 5 | C-sharp in octave 6} 16th,C#5-dominant seventh chord,0.25,147.0
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | E in octave 4} 16th,C#5-diminished triad,0.25,150.0
Chord {C-sharp in octave 2 | F-sharp in octave 3 | C-sharp in octave 4} Zero,F#3-interval class 5,0.0,154.0
Chord {E-flat in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,154.0
Chord {C in octave 6 | C in octave 5 | E-flat in octave 5 | F-sharp in octave 4} 16th,F#4-diminished triad,0.25,156.0
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,160.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,161.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,162.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | G-sharp in octave 3} 16th,F#3-incomplete dominant-seventh chord,0.25,163.0
Chord {C-sharp in octave 5 | B-flat in octave 4 | G-sharp in octave 2} Eighth,C#5-incomplete minor-seventh chord,0.5,164.0
Chord {B-flat in octave 4 | C-sharp in octave 5 | G-sharp in octave 2} Zero,C#5-incomplete minor-seventh chord,0.0,164.75
Chord {G-sharp in octave 4 | D in octave 5 | B-flat in octave 5} 16th,G#4-incomplete dominant-seventh chord,0.25,166.75
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | F in octave 4} 16th,B-5-minor triad,0.25,172.0
Chord {C in octave 5 | F in octave 5 | E-flat in octave 6} 16th,F5-incomplete dominant-seventh chord,0.25,176.75
Chord {F in octave 5 | E-flat in octave 5 | C in octave 3} Eighth,F5-incomplete dominant-seventh chord,0.5,180.0
Chord {E-flat in octave 5 | F in octave 5 | C in octave 3} Zero,F5-incomplete dominant-seventh chord,0.0,180.75
Chord {E in octave 5 | C-sharp in octave 5 | B-flat in octave 2} Eighth,C#5-diminished triad,0.5,182.0
Chord {C-sharp in octave 5 | E in octave 5 | B-flat in octave 2} Zero,C#5-diminished triad,0.0,182.75
Chord {E-flat in octave 5 | B-flat in octave 5} 16th,E-5-interval class 5,0.25,184.0
Chord {E-flat in octave 4 | F-sharp in octave 4 | C-sharp in octave 5 | B-flat in octave 4 | B-flat in octave 5} 16th,C#5-minor seventh chord,0.25,185.0
Chord {C-sharp in octave 2 | F-sharp in octave 3 | C-sharp in octave 4} Zero,F#3-interval class 5,0.0,186.0
Chord {E-flat in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,186.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} Eighth,E-3-minor triad,0.5,188.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} 16th,E-3-minor triad,0.25,188.75
Chord {A in octave 4 | E-flat in octave 5 | C-sharp in octave 6} 16th,A4-incomplete half-diminished seventh chord,0.25,190.75
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,192.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,193.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,194.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | B-flat in octave 3} 16th,G#2-whole-tone tetramirror,0.25,195.0
Chord {G-sharp in octave 5 | C-sharp in octave 6} 16th,C#6-interval class 5,0.25,196.0
Chord {G-sharp in octave 4 | B-flat in octave 4 | F in octave 5 | C-sharp in octave 5 | C-sharp in octave 6} 16th,G#4-minor seventh chord,0.25,197.0
Chord {E in octave 6 | G in octave 3 | C-sharp in octave 3} Eighth,C#3-diminished triad,0.5,198.0
Chord {E in octave 6 | G in octave 3 | C-sharp in octave 3} 16th,C#3-diminished triad,0.25,198.75
Chord {A in octave 6 | C-sharp in octave 4 | F-sharp in octave 3} Eighth,F#3-minor triad,0.5,200.0
Chord {A in octave 6 | C-sharp in octave 4 | F-sharp in octave 3} 16th,F#3-minor triad,0.25,200.75
Chord {G in octave 4 | D in octave 5 | B in octave 5} 16th,G4-major triad,0.25,202.75
Chord {C-sharp in octave 5 | A in octave 4 | C-sharp in octave 2} Eighth,A4-interval class 4,0.5,204.0
Chord {A in octave 4 | C-sharp in octave 5 | C-sharp in octave 2} Zero,A4-interval class 4,0.0,204.75
Chord {G in octave 6 | B-flat in octave 3 | F in octave 3} Eighth,G6-incomplete minor-seventh chord,0.5,206.0
Chord {G in octave 6 | B-flat in octave 3 | F in octave 3} 16th,G6-incomplete minor-seventh chord,0.25,206.75
Chord {E in octave 3 | E in octave 4 | F-sharp in octave 2 | A in octave 3 | F-sharp in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,208.0
Chord {E-flat in octave 3 | E-flat in octave 4 | B in octave 1 | A in octave 3 | F-sharp in octave 3} 16th,F#3-dominant seventh chord,0.25,209.0
Chord {D in octave 3 | D in octave 4 | E in octave 2 | G in octave 3 | E in octave 3} 16th,E2-incomplete minor-seventh chord,0.25,210.0
Chord {G in octave 3 | G in octave 4 | A in octave 2 | C-sharp in octave 4 | B in octave 3} 16th,A2-whole-tone tetramirror,0.25,211.0
Chord {G-sharp in octave 4 | B in octave 4} 16th,G#4-interval class 3,0.25,214.0
Chord {G in octave 4 | E in octave 5 | B-flat in octave 4} Eighth,E5-diminished triad,0.5,215.0
Chord {G in octave 5 | D in octave 6} 16th,G5-interval class 5,0.25,220.0
Chord {G in octave 4 | B in octave 4 | E in octave 5 | D in octave 5 | D in octave 6} 16th,E5-minor seventh chord,0.25,221.0
Chord {C in octave 5 | F in octave 5 | D in octave 6} 16th,D6-incomplete minor-seventh chord,0.25,224.75
Chord {A in octave 5 | D in octave 6} 16th,D6-interval class 5,0.25,226.0
Chord {A in octave 4 | B in octave 4 | F in octave 5 | D in octave 5 | D in octave 6} 16th,B4-half-diminished seventh chord,0.25,227.0
Chord {E in octave 3 | E in octave 4 | C in octave 2 | B-flat in octave 3 | G in octave 3} 16th,C2-dominant seventh chord,0.25,228.0
Chord {E-flat in octave 3 | E-flat in octave 4 | B in octave 1 | A in octave 3 | F-sharp in octave 3} 16th,F#3-dominant seventh chord,0.25,229.0
Chord {B-flat in octave 1 | G-sharp in octave 3 | D in octave 4} Zero,G#3-incomplete dominant-seventh chord,0.0,230.0
Chord {F in octave 3 | D in octave 4} 16th,D4-interval class 3,0.25,230.0
Chord {F-sharp in octave 4 | C-sharp in octave 5 | B-flat in octave 5} 16th,B-5-major triad,0.25,232.75
Chord {B-flat in octave 1 | G-sharp in octave 3 | D in octave 4} Zero,G#3-incomplete dominant-seventh chord,0.0,234.0
Chord {F in octave 3 | D in octave 4} 16th,D4-interval class 3,0.25,234.0
Chord {E-flat in octave 6 | E-flat in octave 5 | F-sharp in octave 5 | B-flat in octave 4} 16th,E-6-minor triad,0.25,238.0
Chord {C-sharp in octave 2 | C in octave 4 | F in octave 4} Zero,F4-incomplete major-seventh chord,0.0,240.0
Chord {G-sharp in octave 3 | F in octave 4} 16th,G#3-interval class 3,0.25,240.0
Chord {B-flat in octave 4 | E in octave 5 | C-sharp in octave 6} 16th,C#6-diminished triad,0.25,242.75
Chord {A in octave 4 | E-flat in octave 5 | C-sharp in octave 6} 16th,A4-incomplete half-diminished seventh chord,0.25,254.75
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,256.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,257.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,258.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | B-flat in octave 3} 16th,G#2-whole-tone tetramirror,0.25,259.0
Chord {C-sharp in octave 2 | B-flat in octave 3 | F in octave 4} Zero,B-3-minor triad,0.0,260.0
Chord {G-sharp in octave 3 | F in octave 4} 16th,G#3-interval class 3,0.25,260.0
Chord {E-flat in octave 2 | F-sharp in octave 3 | C-sharp in octave 4} Zero,F#3-incomplete minor-seventh chord,0.0,268.0
Chord {E-flat in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,268.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} Eighth,E3-incomplete dominant-seventh chord,0.5,274.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} 16th,E3-incomplete dominant-seventh chord,0.25,274.75
Chord {F-sharp in octave 4 | C-sharp in octave 5 | B-flat in octave 5} 16th,B-5-major triad,0.25,280.75
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} Eighth,E-3-minor triad,0.5,284.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E-flat in octave 3} 16th,E-3-minor triad,0.25,284.75
Chord {A in octave 4 | E-flat in octave 5 | C-sharp in octave 6} 16th,A4-incomplete half-diminished seventh chord,0.25,286.75
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,288.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,289.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,290.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | G-sharp in octave 3} 16th,F#3-incomplete dominant-seventh chord,0.25,291.0
Chord {G-sharp in octave 6 | B-flat in octave 3 | F in octave 3} Eighth,G#6-incomplete dominant-seventh chord,0.5,292.0
Chord {G-sharp in octave 6 | B-flat in octave 3 | F in octave 3} 16th,G#6-incomplete dominant-seventh chord,0.25,292.75
Chord {G-sharp in octave 4 | D in octave 5 | B in octave 5} 16th,G#4-diminished triad,0.25,298.75
Chord {C in octave 5 | F in octave 5 | E-flat in octave 6} 16th,F5-incomplete dominant-seventh chord,0.25,304.75
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} Eighth,E3-incomplete dominant-seventh chord,0.5,306.0
Chord {F-sharp in octave 6 | B-flat in octave 3 | E in octave 3} 16th,E3-incomplete dominant-seventh chord,0.25,306.75
Chord {E in octave 2 | G in octave 3 | C-sharp in octave 4} Zero,C#4-diminished triad,0.0,310.0
Chord {E in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 3,0.25,310.0
Chord {E-flat in octave 5 | C-sharp in octave 5 | B-flat in octave 2} Eighth,C#5-incomplete dominant-seventh chord,0.5,312.0
Chord {C-sharp in octave 5 | E-flat in octave 5 | B-flat in octave 2} Zero,C#5-incomplete dominant-seventh chord,0.0,312.75
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | E-flat in octave 4} 16th,C#5-incomplete dominant-seventh chord,0.25,314.0
Chord {C in octave 6 | C in octave 5 | E-flat in octave 5 | F-sharp in octave 4} 16th,F#4-diminished triad,0.25,316.0
Chord {G-sharp in octave 6 | A in octave 3 | E-flat in octave 3} Eighth,A3-tritone-fourth,0.5,318.0
Chord {G-sharp in octave 6 | A in octave 3 | E-flat in octave 3} 16th,A3-tritone-fourth,0.25,318.75
Chord {C-sharp in octave 3 | C-sharp in octave 4 | B-flat in octave 1 | G-sharp in octave 3 | F in octave 3} 16th,G#3-minor seventh chord,0.25,320.0
Chord {G in octave 3 | G in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-dominant seventh chord,0.25,321.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | E-flat in octave 2 | C-sharp in octave 4 | B-flat in octave 3} 16th,C#4-minor seventh chord,0.25,322.0
Chord {F-sharp in octave 3 | F-sharp in octave 4 | G-sharp in octave 2 | C in octave 4 | B-flat in octave 3} 16th,G#2-whole-tone tetramirror,0.25,323.0
Chord {B-flat in octave 4 | F in octave 5 | C-sharp in octave 6} 16th,B-4-minor triad,0.25,324.75
Chord {A in octave 5 | E in octave 6} 16th,A5-interval class 5,0.25,328.0
Chord {A in octave 4 | C-sharp in octave 5 | F-sharp in octave 5 | E in octave 5 | E in octave 6} 16th,F#5-minor seventh chord,0.25,329.0
Chord {B-flat in octave 4 | F in octave 5 | D in octave 6} 16th,B-4-major triad,0.25,334.75
Chord {E in octave 3 | E in octave 4 | F-sharp in octave 2 | A in octave 3 | F-sharp in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,336.0
Chord {E-flat in octave 3 | E-flat in octave 4 | B in octave 1 | A in octave 3 | F-sharp in octave 3} 16th,F#3-dominant seventh chord,0.25,337.0
Chord {D in octave 3 | D in octave 4 | E in octave 2 | G in octave 3 | E in octave 3} 16th,E2-incomplete minor-seventh chord,0.25,338.0
Chord {G in octave 3 | G in octave 4 | A in octave 2 | C-sharp in octave 4 | B in octave 3} 16th,A2-whole-tone tetramirror,0.25,339.0
Chord {F-sharp in octave 4 | D in octave 5} Eighth,D5-interval class 4,0.5,340.0
Chord {G in octave 4 | D in octave 5} Quarter Triplet (2/3 QL),G4-interval class 5,2/3,341.0
Chord {D in octave 5 | G-sharp in octave 4} Eighth,G#4-tritone,0.5,342.0
Chord {D in octave 5 | A in octave 4} 16th,D5-interval class 5,0.25,342.75
Chord {D in octave 6 | D in octave 5 | F in octave 5 | A in octave 4} 16th,D6-minor triad,0.25,344.0
Chord {A in octave 5 | D in octave 6} 16th,D6-interval class 5,0.25,352.0
Chord {A in octave 4 | C in octave 5 | F in octave 5 | D in octave 5 | D in octave 6} 16th,D5-minor seventh chord,0.25,353.0
Chord {D in octave 6 | D in octave 5 | F in octave 5 | A in octave 4} 16th,D6-minor triad,0.25,354.0
Chord {E in octave 3 | E in octave 4 | C in octave 2 | B-flat in octave 3 | G in octave 3} 16th,C2-dominant seventh chord,0.25,356.0
Chord {E-flat in octave 3 | E-flat in octave 4 | B in octave 1 | A in octave 3 | F-sharp in octave 3} 16th,F#3-dominant seventh chord,0.25,357.0
Chord {E-flat in octave 2 | F-sharp in octave 3 | C-sharp in octave 4} Zero,F#3-incomplete minor-seventh chord,0.0,360.0
Chord {E-flat in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,360.0
Chord {E-flat in octave 2 | F-sharp in octave 3 | C-sharp in octave 4} Zero,F#3-incomplete minor-seventh chord,0.0,364.0
Chord {E-flat in octave 3 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,364.0
Chord {F-sharp in octave 5 | C-sharp in octave 6} 16th,F#5-interval class 5,0.25,370.0
Chord {F-sharp in octave 4 | B-flat in octave 4 | E in octave 5 | C-sharp in octave 5 | C-sharp in octave 6} 16th,C#5-dominant seventh chord,0.25,371.0
Chord {B-flat in octave 5 | B-flat in octave 4 | C-sharp in octave 5 | E in octave 4} 16th,C#5-diminished triad,0.25,374.0
Chord {E-flat in octave 2 | E-flat in octave 4 | C-sharp in octave 4} 16th,C#4-interval class 2,0.25,376.0
Chord {C in octave 5 | B-flat in octave 4 | F-sharp in octave 2} Eighth,B-4-incomplete half-diminished seventh chord,0.5,380.0
