724.3333333333334
4/4
FullName,CommonName,Len,Offset
Chord {B in octave 3 | D in octave 2} Quarter,B3-interval class 3,1.0,456.0
Chord {F in octave 3 | B in octave 3 | E in octave 4} 16th,E4-tritone-fourth,0.25,457.5
Chord {D in octave 2 | G-sharp in octave 2 | B in octave 3} 16th,G#2-diminished triad,0.25,459.0
Chord {G-sharp in octave 5 | F in octave 4 | F in octave 5 | G in octave 3 | A in octave 4} 16th,F4-major-second tetracluster,0.25,461.5
Chord {G-sharp in octave 2 | B in octave 3 | D in octave 2} 16th,G#2-diminished triad,0.25,463.0
Chord {D in octave 5 | G-sharp in octave 2} 16th,G#2-tritone,0.25,464.75
Chord {F in octave 5 | C-sharp in octave 4 | C in octave 5 | C in octave 6 | F in octave 4} 16th,F5-incomplete major-seventh chord,0.25,1403/3
Chord {B in octave 3 | G-sharp in octave 2} 16th,G#2-interval class 3,0.25,469.0
Chord {D in octave 2 | B in octave 3 | G-sharp in octave 2 | C-sharp in octave 4} 16th,G#2-perfect-fourth diminished tetrachord,0.25,471.0
Chord {F in octave 3 | B in octave 5 | B in octave 4} Double Dotted Quarter,B5-tritone,1.75,1415/3
Chord {B-flat in octave 4 | D in octave 5 | G in octave 4 | B-flat in octave 3 | E in octave 3} Quarter Triplet (2/3 QL),E3-half-diminished seventh chord,2/3,476.0
Chord {C-sharp in octave 5 | B-flat in octave 4 | G in octave 4} Quarter,C#5-diminished triad,1.0,478.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,491.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,493.0
Chord {C-sharp in octave 4 | G in octave 4 | G in octave 3 | B-flat in octave 3 | A in octave 2} Eighth Triplet (1/3 QL),A2-harmonic minor tetrachord,1/3,493.5
Chord {F in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-unison,1/3,494.5
Chord {B in octave 1 | G in octave 3} 16th,G3-interval class 4,0.25,496.5
Chord {C-sharp in octave 3 | B in octave 1} 16th,C#3-interval class 2,0.25,500.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,502.75
Chord {E in octave 5 | C in octave 5 | F in octave 4 | C in octave 4 | A in octave 4 | D in octave 3} 16th,D3-minor-ninth chord,0.25,503.5
Chord {D in octave 3 | B-flat in octave 3 | G in octave 4 | D in octave 4 | E in octave 4 | E in octave 2} 16th,E4-half-diminished seventh chord,0.25,508.5
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,508.75
Chord {F in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-unison,1/3,510.5
Chord {E in octave 4 | E in octave 2} Eighth,E4-unison,0.5,511.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,512.75
Chord {C-sharp in octave 3 | B in octave 1} 16th,C#3-interval class 2,0.25,1544/3
Chord {E-flat in octave 3 | C in octave 5} Dotted Eighth,C5-interval class 3,0.75,516.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,517.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,519.0
Chord {B in octave 1 | A in octave 3} 16th,B1-interval class 2,0.25,519.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,521.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,523.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,524.75
Chord {F in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-unison,1/3,526.5
Chord {F in octave 4 | E-flat in octave 3} 16th,F4-interval class 2,0.25,527.5
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,528.75
Chord {B in octave 1 | G in octave 3} 16th,G3-interval class 4,0.25,1592/3
Chord {B in octave 1 | C-sharp in octave 3} 16th,C#3-interval class 2,0.25,532.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,533.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,534.75
Chord {B in octave 1 | A in octave 3} 16th,B1-interval class 2,0.25,535.5
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,537.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,539.0
Chord {B-flat in octave 3 | D in octave 4 | G in octave 4 | E in octave 2 | E in octave 4} 16th,E2-half-diminished seventh chord,0.25,540.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,541.0
Chord {C-sharp in octave 4 | G in octave 3 | A in octave 2} Eighth Triplet (1/3 QL),A2-incomplete dominant-seventh chord,1/3,541.5
Chord {F in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),F4-unison,1/3,542.5
Chord {D in octave 3 | D in octave 4 | F in octave 3 | A in octave 3 | C in octave 4} Eighth,D3-minor seventh chord,0.5,543.5
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,544.75
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,547.0
Chord {C-sharp in octave 4 | G in octave 3 | F in octave 4} 16th,F4-incomplete half-diminished seventh chord,0.25,558.5
Chord {F in octave 3 | E in octave 4 | E in octave 5 | B in octave 3} Double Dotted Quarter,E4-tritone-fourth,1.75,568.0
Chord {D in octave 2 | B in octave 1} Eighth,B1-interval class 3,0.5,584.0
Chord {B in octave 1 | E-flat in octave 2} Eighth,E-2-interval class 4,0.5,588.0
Chord {C in octave 5 | F in octave 5 | F in octave 4 | G in octave 3 | C-sharp in octave 4} 16th,F5-minor-second quartal tetrachord,0.25,590.0
Chord {B in octave 1 | D in octave 2} Eighth,B1-interval class 3,0.5,592.0
Chord {C in octave 5 | F in octave 5 | F in octave 3} 16th,F5-interval class 5,0.25,592.5
Chord {B-flat in octave 2 | A in octave 3} Eighth,B-2-interval class 1,0.5,596.5
Chord {B in octave 1 | B-flat in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),B1-major-minor trichord,1/3,604.0
Chord {C-sharp in octave 5 | E-flat in octave 4 | G in octave 4} Eighth,C#5-incomplete dominant-seventh chord,0.5,606.0
Chord {F in octave 3 | F in octave 4} 16th,F3-unison,0.25,610.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,619.0
Chord {F in octave 4 | B-flat in octave 3 | A in octave 3} Double Dotted Quarter,B-3-incomplete major-seventh chord,1.75,1859/3
Chord {C in octave 5 | A in octave 3} Eighth,A3-interval class 3,0.5,1871/3
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,625.0
Chord {B-flat in octave 4 | G in octave 4 | B-flat in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G4-minor triad,1/3,1880/3
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,627.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,628.75
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,634.75
Chord {E-flat in octave 3 | F in octave 2} Zero,F2-interval class 2,0.0,1913/3
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,639.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,640.75
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,642.75
Chord {G in octave 4 | E in octave 4} Eighth Triplet (1/3 QL),E4-interval class 3,1/3,643.0
Chord {C-sharp in octave 4 | G in octave 3} Whole Triplet (2 2/3 QL),C#4-tritone,8/3,643.5
Chord {C-sharp in octave 4 | G in octave 3} 16th,C#4-tritone,0.25,647.0
Chord {B in octave 1 | D in octave 2} Eighth Triplet (1/3 QL),B1-interval class 3,1/3,648.0
Chord {B-flat in octave 3 | F in octave 3} 16th,B-3-interval class 5,0.25,653.0
Chord {B in octave 1 | D in octave 2} Eighth,B1-interval class 3,0.5,656.0
Chord {F in octave 5 | C-sharp in octave 4} Eighth,F5-interval class 4,0.5,662.0
Chord {B in octave 1 | D in octave 2} Eighth Triplet (1/3 QL),B1-interval class 3,1/3,664.0
Chord {B in octave 1 | A in octave 3} 16th,B1-interval class 2,0.25,675.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,677.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,679.0
Chord {B-flat in octave 3 | E in octave 4 | A in octave 4 | D in octave 4 | E in octave 2} Eighth Triplet (1/3 QL),B-3-minor-second quartal tetrachord,1/3,682.5
Chord {B-flat in octave 3 | C-sharp in octave 4 | A in octave 4 | F in octave 4 | C-sharp in octave 3} Breve Tuplet of 24/17ths (5 2/3 QL),F4-minor-augmented tetrachord,17/3,683.5
Chord {C-sharp in octave 4 | B-flat in octave 3 | F in octave 4} 16th,B-3-minor triad,0.25,2072/3
Chord {B in octave 1 | G in octave 3 | E in octave 4} 16th,E4-minor triad,0.25,691.5
Chord {D in octave 2 | G in octave 3 | B in octave 1 | C in octave 3 | C in octave 4 | E in octave 4 | F in octave 4 | A in octave 4} 16th,B1-major scale,0.25,2096/3
Chord {G in octave 3 | B in octave 1} 16th,G3-interval class 4,0.25,699.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,701.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,703.0
Chord {C-sharp in octave 4 | B in octave 3 | F in octave 4 | F in octave 3 | G in octave 2} 16th,G2-Messiaen's truncated mode 6,0.25,706.5
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,706.75
Chord {B-flat in octave 3 | A in octave 4 | F-sharp in octave 4} Dotted Half,B-3-major-minor trichord,3.0,707.5
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,711.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,713.0
Chord {B-flat in octave 3 | F in octave 3 | F in octave 4 | G in octave 2 | A in octave 4} 16th,G2-lydian tetrachord,0.25,2144/3
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,715.0
Chord {E-flat in octave 3 | G-sharp in octave 2} 16th,E-3-interval class 5,0.25,719.0
Chord {G-sharp in octave 2 | E-flat in octave 3} 16th,E-3-interval class 5,0.25,721.0
Chord {B in octave 1 | A in octave 3} 16th,B1-interval class 2,0.25,723.5
Chord {F in octave 3 | B in octave 1} 16th,B1-tritone,0.25,4.0
Chord {E-flat in octave 4 | B-flat in octave 3} Quarter,E-4-interval class 5,1.0,4.5
Chord {E-flat in octave 4 | B-flat in octave 3} Quarter,E-4-interval class 5,1.0,12.5
Chord {B-flat in octave 2 | C-sharp in octave 4 | G-sharp in octave 3} Eighth Triplet (1/3 QL),C#4-incomplete minor-seventh chord,1/3,15.5
Chord {E in octave 4 | B in octave 3} Quarter,E4-interval class 5,1.0,16.5
Chord {A in octave 3 | D in octave 4} Eighth,D4-interval class 5,0.5,17.5
