743.0
4/4
FullName,CommonName,Len,Offset
Chord {F in octave 4 | A in octave 4 | C in octave 4 | D in octave 4} Eighth,D4-minor seventh chord,0.5,176.0
Chord {F in octave 4 | A in octave 4 | C in octave 4 | D in octave 4} Breve Triplet (5 1/3 QL),D4-minor seventh chord,16/3,177.5
Chord {A in octave 4 | C in octave 5 | D in octave 4 | F in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),D4-minor seventh chord,6.5,184.0
Chord {G in octave 4 | B in octave 4 | D in octave 4 | E in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),E4-minor seventh chord,6.5,224.0
Chord {F in octave 4 | G in octave 4 | B-flat in octave 3 | C-sharp in octave 5} Eighth,G4-half-diminished seventh chord,0.5,236.5
Chord {E in octave 4 | F-sharp in octave 4 | A in octave 3 | C in octave 5} Half tied to 16th (2 1/4 total QL),F#4-half-diminished seventh chord,2.25,237.0
Chord {C in octave 4 | F-sharp in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),F#4-tritone,5.75,240.0
Chord {E in octave 4 | G-sharp in octave 4 | A in octave 3 | C-sharp in octave 4} Eighth,A3-major seventh chord,0.5,260.5
Chord {E-flat in octave 4 | G in octave 4 | G-sharp in octave 3 | C in octave 4} Half tied to 16th (2 1/4 total QL),C4-major seventh chord,2.25,261.0
Chord {G in octave 4 | D in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),G4-interval class 5,5.75,264.0
Chord {B in octave 3 | E-flat in octave 4 | F-sharp in octave 4 | G-sharp in octave 4} Eighth,E-4-minor seventh chord,0.5,276.5
Chord {B-flat in octave 3 | D in octave 4 | F in octave 4 | G in octave 4} Half tied to 16th (2 1/4 total QL),G4-minor seventh chord,2.25,277.0
Chord {A in octave 3 | C in octave 5 | E-flat in octave 4 | G in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),A3-half-diminished seventh chord,6.5,280.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Eighth,C5-minor seventh chord,0.5,300.5
Chord {D in octave 4 | E in octave 4 | G in octave 3 | B in octave 4} Half tied to 16th (2 1/4 total QL),E4-minor seventh chord,2.25,301.0
Chord {D in octave 4 | A in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),D4-interval class 5,5.75,312.0
Chord {F in octave 4 | A in octave 4 | C in octave 4 | D in octave 5} Whole tied to Half tied to Eighth (6 1/2 total QL),D5-minor seventh chord,6.5,320.0
Chord {A in octave 4 | C in octave 5 | D in octave 4 | F in octave 5} Eighth,D4-minor seventh chord,0.5,328.0
Chord {A in octave 4 | C in octave 5 | D in octave 4 | F in octave 5} Breve Triplet (5 1/3 QL),D4-minor seventh chord,16/3,329.5
Chord {B-flat in octave 4 | C-sharp in octave 5 | E-flat in octave 4 | F-sharp in octave 4} Eighth,C#5-minor seventh chord,0.5,340.5
Chord {A in octave 4 | C in octave 5 | D in octave 4 | F in octave 4} Half tied to 16th (2 1/4 total QL),D4-minor seventh chord,2.25,341.0
Chord {E-flat in octave 4 | F-sharp in octave 5 | A in octave 4 | C-sharp in octave 5} Eighth,F#5-half-diminished seventh chord,0.5,356.5
Chord {D in octave 4 | F in octave 5 | G-sharp in octave 4 | C in octave 5} Half tied to 16th (2 1/4 total QL),D4-half-diminished seventh chord,2.25,357.0
Chord {G in octave 4 | B in octave 4 | D in octave 4 | E in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),E4-minor seventh chord,6.5,360.0
Chord {E in octave 4 | B in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),E4-interval class 5,5.75,368.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 4} Eighth,C4-minor seventh chord,0.5,392.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 4} Breve Triplet (5 1/3 QL),C4-minor seventh chord,16/3,393.5
Chord {C in octave 5 | F in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),F5-interval class 5,5.75,400.0
Chord {G in octave 4 | D in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),G4-interval class 5,5.75,408.0
Chord {B in octave 3 | E-flat in octave 5 | F-sharp in octave 4 | G-sharp in octave 4} Eighth,E-5-minor seventh chord,0.5,420.5
Chord {B-flat in octave 3 | D in octave 5 | F in octave 4 | G in octave 4} Half tied to 16th (2 1/4 total QL),G4-minor seventh chord,2.25,421.0
Chord {G in octave 4 | D in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),G4-interval class 5,5.75,432.0
Chord {B in octave 4 | E in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),E5-interval class 5,5.75,440.0
Chord {D in octave 4 | E in octave 4 | G in octave 3 | B in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),E4-minor seventh chord,6.5,448.0
Chord {D in octave 4 | A in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),D4-interval class 5,5.75,456.0
Chord {D in octave 4 | A in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),D4-interval class 5,5.75,464.0
Chord {A in octave 3 | C in octave 5 | D in octave 4 | F in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),D4-minor seventh chord,6.5,472.0
Chord {A in octave 3 | C in octave 4 | D in octave 4 | F in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),D4-minor seventh chord,6.5,480.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),B4-half-diminished seventh chord,6.5,488.0
Chord {C in octave 5 | G in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),C5-interval class 5,5.75,496.0
Chord {G in octave 3 | B in octave 3 | D in octave 4 | E in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),E4-minor seventh chord,6.5,512.0
Chord {F in octave 4 | G in octave 4 | B-flat in octave 3 | C-sharp in octave 4} Eighth,G4-half-diminished seventh chord,0.5,524.5
Chord {E in octave 4 | F-sharp in octave 4 | A in octave 3 | C in octave 4} Half tied to 16th (2 1/4 total QL),F#4-half-diminished seventh chord,2.25,525.0
Chord {E in octave 4 | F-sharp in octave 4 | A in octave 3 | C-sharp in octave 4} Eighth,F#4-minor seventh chord,0.5,540.5
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 4} Half tied to 16th (2 1/4 total QL),C4-minor seventh chord,2.25,541.0
Chord {E-flat in octave 4 | G in octave 4 | G-sharp in octave 3 | C in octave 5} Eighth,C5-major seventh chord,0.5,544.0
Chord {E-flat in octave 4 | G in octave 4 | G-sharp in octave 3 | C in octave 5} Breve Triplet (5 1/3 QL),C5-major seventh chord,16/3,545.5
Chord {B-flat in octave 3 | D in octave 5 | F in octave 4 | G in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),G4-minor seventh chord,6.5,552.0
Chord {G in octave 4 | D in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),G4-interval class 5,5.75,576.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Eighth,C5-minor seventh chord,0.5,596.5
Chord {D in octave 4 | E in octave 4 | G in octave 3 | B in octave 4} Half tied to 16th (2 1/4 total QL),E4-minor seventh chord,2.25,597.0
Chord {F-sharp in octave 4 | B-flat in octave 4 | C-sharp in octave 4 | E-flat in octave 5} Eighth,C#4-minor seventh chord,0.5,604.5
Chord {F in octave 4 | A in octave 4 | C in octave 4 | D in octave 5} Half tied to 16th (2 1/4 total QL),D5-minor seventh chord,2.25,605.0
Chord {F-sharp in octave 4 | B-flat in octave 4 | C-sharp in octave 4 | E-flat in octave 4} Eighth,C#4-minor seventh chord,0.5,612.5
Chord {F in octave 4 | A in octave 4 | C in octave 4 | D in octave 4} Half tied to 16th (2 1/4 total QL),D4-minor seventh chord,2.25,613.0
Chord {B-flat in octave 4 | C-sharp in octave 5 | E-flat in octave 4 | F-sharp in octave 5} Eighth,C#5-minor seventh chord,0.5,620.5
Chord {A in octave 4 | C in octave 5 | D in octave 4 | F in octave 5} Half tied to 16th (2 1/4 total QL),D4-minor seventh chord,2.25,621.0
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 4 | C in octave 5} Whole tied to Half tied to Eighth (6 1/2 total QL),D4-half-diminished seventh chord,6.5,640.0
Chord {E in octave 4 | B in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),E4-interval class 5,5.75,648.0
Chord {G in octave 4 | B in octave 4 | D in octave 4 | E in octave 5} Eighth,E5-minor seventh chord,0.5,656.0
Chord {G in octave 4 | B in octave 4 | D in octave 4 | E in octave 5} Breve Triplet (5 1/3 QL),E5-minor seventh chord,16/3,657.5
Chord {E in octave 4 | F-sharp in octave 4 | A in octave 3 | C in octave 5} Whole tied to Half tied to Eighth (6 1/2 total QL),F#4-half-diminished seventh chord,6.5,664.0
Chord {F in octave 4 | G in octave 4 | B-flat in octave 3 | C-sharp in octave 4} Eighth,G4-half-diminished seventh chord,0.5,676.5
Chord {E in octave 4 | F-sharp in octave 4 | A in octave 3 | C in octave 4} Half tied to 16th (2 1/4 total QL),F#4-half-diminished seventh chord,2.25,677.0
Chord {E-flat in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Whole tied to Half tied to Eighth (6 1/2 total QL),C5-minor seventh chord,6.5,680.0
Chord {G in octave 4 | D in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),G4-interval class 5,5.75,696.0
Chord {B-flat in octave 3 | D in octave 5 | F in octave 4 | G in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),G4-minor seventh chord,6.5,704.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 4 | G-sharp in octave 4} Eighth,C#4-half-diminished seventh chord,0.5,716.5
Chord {A in octave 3 | C in octave 4 | E-flat in octave 4 | G in octave 4} Half tied to 16th (2 1/4 total QL),A3-half-diminished seventh chord,2.25,717.0
Chord {A in octave 3 | C in octave 5 | E-flat in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),A3-half-diminished seventh chord,10/3,720.0
Chord {D in octave 5 | A in octave 3 | E-flat in octave 4 | G in octave 4} Double Dotted Half,E-4-minor-second quartal tetrachord,3.5,724.0
Chord {D in octave 4 | F-sharp in octave 4 | G in octave 3 | B in octave 3} Eighth,G3-major seventh chord,0.5,728.0
Chord {D in octave 4 | F-sharp in octave 4 | G in octave 3 | B in octave 3} Eighth,G3-major seventh chord,0.5,729.0
Chord {D in octave 4 | F-sharp in octave 4 | G in octave 3 | B in octave 3} Half,G3-major seventh chord,2.0,732.0
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,9.0
Chord {D in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G3-interval class 5,2/3,11.5
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,17.0
Chord {D in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G3-interval class 5,2/3,19.5
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,24.0
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,25.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,26.5
Chord {B-flat in octave 3 | F in octave 4} Double Dotted Quarter,B-3-interval class 5,1.75,27.5
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,30.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,31.0
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,32.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,33.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,34.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,35.5
Chord {B-flat in octave 3 | F in octave 4} 16th,B-3-interval class 5,0.25,38.0
Chord {F in octave 4 | B-flat in octave 3} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,39.0
Chord {D in octave 4 | B-flat in octave 3 | A in octave 3} Eighth,B-3-incomplete major-seventh chord,0.5,47.0
Chord {D in octave 4 | B-flat in octave 3 | A in octave 3} Eighth,B-3-incomplete major-seventh chord,0.5,55.0
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,56.0
Chord {D in octave 4 | A in octave 3} Eighth,D4-interval class 5,0.5,57.0
Chord {D in octave 4 | A in octave 3} Eighth,D4-interval class 5,0.5,58.5
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,59.5
Chord {A in octave 3 | D in octave 4} 16th,D4-interval class 5,0.25,62.0
Chord {D in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,63.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G#3-tritone,1/3,64.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,65.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,66.5
Chord {G-sharp in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G#3-tritone,1/3,67.5
Chord {G-sharp in octave 3 | D in octave 4} 16th,G#3-tritone,0.25,70.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth Triplet (1/3 QL),G#3-tritone,1/3,71.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,72.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,73.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,74.5
Chord {G in octave 3 | C in octave 4} Double Dotted Quarter,C4-interval class 5,1.75,75.5
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,78.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,79.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,80.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,81.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,82.5
Chord {G in octave 3 | C in octave 4} Double Dotted Quarter,C4-interval class 5,1.75,83.5
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,86.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,87.0
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,88.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,89.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,90.5
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,91.5
Chord {A in octave 3 | E in octave 4} 16th,A3-interval class 5,0.25,94.0
Chord {E in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,95.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,97.0
Chord {E in octave 4 | A in octave 3} Quarter Triplet (2/3 QL),A3-interval class 5,2/3,99.5
Chord {E-flat in octave 4 | G-sharp in octave 3} Eighth,E-4-interval class 5,0.5,104.0
Chord {G-sharp in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,105.0
Chord {E-flat in octave 4 | G-sharp in octave 3} Eighth,E-4-interval class 5,0.5,106.5
Chord {G-sharp in octave 3 | E-flat in octave 4} Double Dotted Quarter,E-4-interval class 5,1.75,107.5
Chord {E-flat in octave 4 | G-sharp in octave 3} Eighth,E-4-interval class 5,0.5,110.0
Chord {E-flat in octave 4 | G-sharp in octave 3} Eighth,E-4-interval class 5,0.5,111.0
Chord {E-flat in octave 4 | C in octave 4 | G-sharp in octave 3} Eighth,C4-major triad,0.5,119.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,120.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,121.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,122.5
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,123.5
Chord {B-flat in octave 3 | E-flat in octave 4} 16th,E-4-interval class 5,0.25,126.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,127.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,129.0
Chord {E-flat in octave 4 | B-flat in octave 3} Quarter Triplet (2/3 QL),E-4-interval class 5,2/3,131.5
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,136.0
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,137.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,138.5
Chord {A in octave 3 | E-flat in octave 4} Double Dotted Quarter,A3-tritone,1.75,139.5
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,142.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,143.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,144.0
Chord {A in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),A3-tritone,1/3,145.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,146.5
Chord {A in octave 3 | E-flat in octave 4} Double Dotted Quarter,A3-tritone,1.75,147.5
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,150.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,151.0
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,152.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,153.0
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,154.5
Chord {G in octave 3 | D in octave 4} Double Dotted Quarter,G3-interval class 5,1.75,155.5
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,158.0
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,159.0
Chord {D in octave 4 | G in octave 3} Eighth,G3-interval class 5,0.5,161.0
Chord {D in octave 4 | G in octave 3} Quarter Triplet (2/3 QL),G3-interval class 5,2/3,163.5
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,169.0
Chord {F in octave 4 | B-flat in octave 3} Quarter Triplet (2/3 QL),B-3-interval class 5,2/3,171.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,176.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,177.0
Chord {F in octave 4 | B-flat in octave 3} Eighth,B-3-interval class 5,0.5,178.5
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,179.5
Chord {B-flat in octave 3 | F in octave 4} 16th,B-3-interval class 5,0.25,182.0
Chord {F in octave 4 | B-flat in octave 3} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,183.0
Chord {A in octave 3 | D in octave 4} Quarter,D4-interval class 5,1.0,183.5
Chord {D in octave 4 | A in octave 3} Eighth,D4-interval class 5,0.5,185.0
Chord {D in octave 4 | A in octave 3} Eighth,D4-interval class 5,0.5,186.5
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,187.5
Chord {A in octave 3 | D in octave 4} 16th,D4-interval class 5,0.25,190.0
Chord {D in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,191.0
Chord {G in octave 3 | C in octave 4} Eighth,C4-interval class 5,0.5,192.0
Chord {G in octave 3 | C in octave 4} Breve Tuplet of 6/5ths (6 2/3 QL),C4-interval class 5,20/3,193.0
Chord {D in octave 4 | B in octave 3 | A in octave 3} Eighth,B3-incomplete minor-seventh chord,0.5,207.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,208.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G#3-tritone,1/3,209.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,210.5
Chord {G-sharp in octave 3 | D in octave 4} Double Dotted Quarter,G#3-tritone,1.75,211.5
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,214.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,215.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,216.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,217.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,218.5
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,219.5
Chord {G in octave 3 | C in octave 4} 16th,C4-interval class 5,0.25,222.0
Chord {C in octave 4 | G in octave 3} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,223.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,224.0
Chord {G in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),C4-interval class 5,1/3,225.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,226.5
Chord {G in octave 3 | C in octave 4} Double Dotted Quarter,C4-interval class 5,1.75,227.5
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,230.0
Chord {C in octave 4 | G in octave 3} Eighth,C4-interval class 5,0.5,231.0
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,232.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,233.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,234.5
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,235.5
Chord {A in octave 3 | E in octave 4} 16th,A3-interval class 5,0.25,238.0
Chord {E in octave 4 | A in octave 3} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,239.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,240.0
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,241.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,242.5
Chord {A in octave 3 | E in octave 4} Double Dotted Quarter,A3-interval class 5,1.75,243.5
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,246.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,247.0
Chord {E-flat in octave 4 | C in octave 4 | G-sharp in octave 3} Eighth,C4-major triad,0.5,255.0
Chord {E-flat in octave 4 | C in octave 4 | G-sharp in octave 3} Eighth,C4-major triad,0.5,263.0
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,264.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,265.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,266.5
Chord {B-flat in octave 3 | E-flat in octave 4} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,267.5
Chord {B-flat in octave 3 | E-flat in octave 4} 16th,E-4-interval class 5,0.25,270.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth Triplet (1/3 QL),E-4-interval class 5,1/3,271.0
Chord {E-flat in octave 4 | D in octave 4 | B-flat in octave 3} Eighth,E-4-incomplete major-seventh chord,0.5,279.0
Chord {E-flat in octave 4 | D in octave 4 | A in octave 3} Eighth,D4-tritone-fourth,0.5,287.0
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,288.0
