464.0
4/4
FullName,CommonName,Len,Offset
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),B4-half-diminished seventh chord,5/3,116.0
Chord {D in octave 4 | E in octave 4 | G-sharp in octave 3 | B in octave 3} Quarter,E4-dominant seventh chord,1.0,118.5
Chord {G in octave 3 | B in octave 4 | C in octave 4 | E in octave 4} Half,C4-major seventh chord,2.0,119.5
Chord {C in octave 4 | E-flat in octave 4 | F-sharp in octave 3 | B-flat in octave 4} Quarter tied to 16th (1 1/4 total QL),C4-half-diminished seventh chord,1.25,122.5
Chord {F in octave 3 | G in octave 3 | B-flat in octave 3 | D in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G3-minor seventh chord,5/3,124.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 3 | G-sharp in octave 3} Half Triplet (1 1/3 QL),C#4-half-diminished seventh chord,4/3,126.0
Chord {A in octave 3 | C in octave 5 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),D4-minor seventh chord,1/3,130.5
Chord {D in octave 5 | B-flat in octave 3 | E in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),E4-half-diminished seventh chord,10/3,132.0
Chord {A in octave 3 | C in octave 5 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),D4-minor seventh chord,1/3,138.5
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,140.0
Chord {G in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | F in octave 4} Eighth,G3-half-diminished seventh chord,0.5,148.5
Chord {F-sharp in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Half tied to 16th (2 1/4 total QL),F#3-half-diminished seventh chord,2.25,149.0
Chord {F-sharp in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),F#3-half-diminished seventh chord,6.5,152.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),B4-half-diminished seventh chord,10/3,160.0
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,164.0
Chord {G in octave 3 | B in octave 4 | C in octave 4 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-major seventh chord,5/3,168.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4 | G-sharp in octave 3} Quarter tied to 16th (1 1/4 total QL),C4-enigmatic pentachord,1.25,170.5
Chord {F in octave 3 | G in octave 3 | B-flat in octave 3 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),G3-minor seventh chord,1.25,172.5
Chord {B-flat in octave 3 | E-flat in octave 4 | E in octave 3 | G in octave 3} Half Tuplet of 6/5ths (1 2/3 QL),E-4-major-diminished tetrachord,5/3,174.0
Chord {E-flat in octave 3 | F-sharp in octave 4 | B-flat in octave 3 | C-sharp in octave 4} Eighth,C#4-minor seventh chord,0.5,180.5
Chord {D in octave 3 | F in octave 4 | A in octave 3 | C in octave 4} Half tied to 16th (2 1/4 total QL),D3-minor seventh chord,2.25,181.0
Chord {F-sharp in octave 4 | E in octave 3 | A in octave 3 | C in octave 4} Double Dotted Half,F#4-half-diminished seventh chord,3.5,184.0
Chord {A in octave 3 | C in octave 5 | E-flat in octave 4 | G in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),A3-half-diminished seventh chord,10/3,188.0
Chord {D in octave 4 | E in octave 4 | G in octave 3 | B-flat in octave 3} Whole,E4-half-diminished seventh chord,4.0,191.5
Chord {B-flat in octave 4 | G in octave 3 | C-sharp in octave 4 | E in octave 4} Double Dotted Half,C#4-diminished seventh chord,3.5,196.0
Chord {C in octave 4 | D in octave 4 | F in octave 3 | G-sharp in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,200.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),B4-half-diminished seventh chord,5/3,204.0
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | B in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-diminished seventh chord,5/3,206.0
Chord {F-sharp in octave 3 | A in octave 4 | E in octave 4 | C in octave 4} Eighth Triplet (1/3 QL),F#3-half-diminished seventh chord,1/3,210.5
Chord {C in octave 5 | G-sharp in octave 3 | D in octave 4 | F in octave 4} Double Dotted Half,D4-half-diminished seventh chord,3.5,212.0
Chord {F-sharp in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Whole tied to Half tied to Eighth (6 1/2 total QL),F#3-half-diminished seventh chord,6.5,216.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),B4-half-diminished seventh chord,10/3,224.0
Chord {G in octave 5 | D in octave 4 | G-sharp in octave 4 | B in octave 4} Double Dotted Half,G5-major-diminished tetrachord,3.5,228.0
Chord {G in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Quarter tied to 16th (1 1/4 total QL),A3-minor seventh chord,1.25,232.5
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 3} Half Tuplet of 6/5ths (1 2/3 QL),C4-minor-second quartal tetrachord,5/3,234.0
Chord {F in octave 3 | G in octave 4 | B-flat in octave 3 | D in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G4-minor seventh chord,5/3,236.0
Chord {B-flat in octave 3 | D in octave 4 | E in octave 3 | G in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),E3-half-diminished seventh chord,5/3,238.0
Chord {C in octave 5 | F in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),F5-interval class 5,5.75,240.0
Chord {F-sharp in octave 4 | E in octave 3 | A in octave 3 | C in octave 4} Double Dotted Half,F#4-half-diminished seventh chord,3.5,248.0
Chord {A in octave 3 | B in octave 4 | F-sharp in octave 4 | E-flat in octave 4} Eighth Triplet (1/3 QL),F#4-dominant seventh chord,1/3,254.5
Chord {G in octave 3 | B-flat in octave 4 | E in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),E4-half-diminished seventh chord,1/3,258.5
Chord {B-flat in octave 4 | G in octave 3 | C-sharp in octave 4 | E in octave 4} Double Dotted Half,C#4-diminished seventh chord,3.5,260.0
Chord {C in octave 4 | D in octave 4 | F in octave 3 | G-sharp in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,264.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),B4-half-diminished seventh chord,5/3,268.0
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Half Tuplet of 6/5ths (1 2/3 QL),D4-half-diminished seventh chord,5/3,270.0
Chord {G in octave 3 | B in octave 4 | C in octave 4 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-major seventh chord,5/3,272.0
Chord {C in octave 4 | E-flat in octave 4 | F-sharp in octave 3 | A in octave 3} Quarter tied to 16th (1 1/4 total QL),F#3-diminished seventh chord,1.25,274.5
Chord {F in octave 3 | A in octave 4 | B-flat in octave 3 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),B-3-major seventh chord,1.25,276.5
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 3 | G-sharp in octave 4} Quarter tied to 16th (1 1/4 total QL),C#4-half-diminished seventh chord,1.25,278.5
Chord {D in octave 3 | F in octave 3 | A in octave 3 | C in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),D3-minor seventh chord,10/3,280.0
Chord {D in octave 5 | B-flat in octave 3 | E in octave 4 | G in octave 4} Double Dotted Half,E4-half-diminished seventh chord,3.5,284.0
Chord {F in octave 5 | D in octave 4 | A in octave 4 | C in octave 5} Double Dotted Half,D4-minor seventh chord,3.5,288.0
Chord {D in octave 4 | G in octave 4 | G-sharp in octave 3 | B in octave 3} Whole Tuplet of 6/5ths (3 1/3 QL),G4-major-diminished tetrachord,10/3,292.0
Chord {G in octave 3 | B-flat in octave 4 | C-sharp in octave 4 | F in octave 4} Eighth,G3-half-diminished seventh chord,0.5,300.5
Chord {F-sharp in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Half tied to 16th (2 1/4 total QL),F#3-half-diminished seventh chord,2.25,301.0
Chord {F-sharp in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Eighth,F#3-half-diminished seventh chord,0.5,304.0
Chord {F-sharp in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Breve Triplet (5 1/3 QL),F#3-half-diminished seventh chord,16/3,305.5
Chord {A in octave 3 | B in octave 4 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),B4-half-diminished seventh chord,1/3,314.5
Chord {E in octave 5 | D in octave 4 | G-sharp in octave 4 | B in octave 4} Double Dotted Half,E5-dominant seventh chord,3.5,316.0
Chord {G in octave 3 | B in octave 4 | C in octave 4 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C4-major seventh chord,5/3,320.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4 | G-sharp in octave 3} Half Tuplet of 6/5ths (1 2/3 QL),C4-enigmatic pentachord,5/3,322.0
Chord {F in octave 3 | G in octave 3 | B-flat in octave 3 | D in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G3-minor seventh chord,5/3,324.0
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 3 | G-sharp in octave 4} Quarter tied to 16th (1 1/4 total QL),C#4-half-diminished seventh chord,1.25,326.5
Chord {C in octave 5 | F in octave 5} Whole tied to Double Dotted Quarter (5 3/4 total QL),F5-interval class 5,5.75,328.0
Chord {F-sharp in octave 4 | E in octave 3 | A in octave 3 | C in octave 4} Double Dotted Half,F#4-half-diminished seventh chord,3.5,336.0
Chord {B in octave 4 | A in octave 3 | E-flat in octave 4 | F-sharp in octave 4} Double Dotted Half,F#4-dominant seventh chord,3.5,340.0
Chord {G in octave 3 | B-flat in octave 4 | E in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),E4-half-diminished seventh chord,1/3,346.5
Chord {G in octave 3 | B-flat in octave 4 | E in octave 4 | C-sharp in octave 4} Eighth Triplet (1/3 QL),C#4-diminished seventh chord,1/3,350.5
Chord {C in octave 4 | D in octave 5 | G-sharp in octave 4 | F in octave 4} Eighth Triplet (1/3 QL),D5-half-diminished seventh chord,1/3,354.5
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Quarter tied to 16th (1 1/4 total QL),B4-half-diminished seventh chord,1.25,356.5
Chord {D in octave 4 | F-sharp in octave 4 | G-sharp in octave 3 | B in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-half-diminished seventh chord,5/3,358.0
Chord {A in octave 4 | F-sharp in octave 3 | C in octave 4 | E in octave 4} Double Dotted Half,F#3-half-diminished seventh chord,3.5,360.0
Chord {G-sharp in octave 3 | C in octave 5 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),D4-half-diminished seventh chord,1/3,366.5
Chord {E in octave 4 | A in octave 4} Whole tied to Double Dotted Quarter (5 3/4 total QL),A4-interval class 5,5.75,368.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),B4-half-diminished seventh chord,10/3,376.0
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 5} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,380.0
Chord {G in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),A4-minor seventh chord,5/3,384.0
Chord {C in octave 4 | D in octave 4 | F-sharp in octave 3 | A in octave 3} Quarter tied to 16th (1 1/4 total QL),D4-dominant seventh chord,1.25,386.5
Chord {F in octave 3 | G in octave 4 | B-flat in octave 3 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),G4-minor seventh chord,1.25,388.5
Chord {B-flat in octave 3 | D in octave 4 | E in octave 3 | A in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),B-3-minor-second quartal tetrachord,5/3,390.0
Chord {F-sharp in octave 4 | E in octave 3 | A in octave 3 | C in octave 4} Double Dotted Half,F#4-half-diminished seventh chord,3.5,400.0
Chord {B in octave 4 | A in octave 3 | E-flat in octave 4 | F-sharp in octave 4} Double Dotted Half,F#4-dominant seventh chord,3.5,404.0
Chord {E in octave 5 | D in octave 4 | G in octave 4 | B-flat in octave 4} Double Dotted Half,E5-half-diminished seventh chord,3.5,408.0
Chord {B-flat in octave 4 | G in octave 3 | C-sharp in octave 4 | E in octave 4} Double Dotted Half,C#4-diminished seventh chord,3.5,412.0
Chord {C in octave 4 | D in octave 4 | F in octave 3 | G-sharp in octave 3} Whole Tuplet of 6/5ths (3 1/3 QL),D4-half-diminished seventh chord,10/3,416.0
Chord {A in octave 3 | B in octave 4 | D in octave 4 | F in octave 4} Quarter tied to 16th (1 1/4 total QL),B4-half-diminished seventh chord,1.25,420.5
Chord {D in octave 4 | F in octave 4 | G-sharp in octave 3 | C in octave 4} Quarter tied to 16th (1 1/4 total QL),D4-half-diminished seventh chord,1.25,422.5
Chord {G in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),A4-minor seventh chord,5/3,424.0
Chord {C in octave 4 | E-flat in octave 4 | F-sharp in octave 3 | A in octave 4} Quarter tied to 16th (1 1/4 total QL),F#3-diminished seventh chord,1.25,426.5
Chord {F in octave 3 | A in octave 4 | B-flat in octave 3 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),B-3-major seventh chord,1.25,428.5
Chord {B-flat in octave 3 | C-sharp in octave 4 | E in octave 3 | G-sharp in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),C#4-half-diminished seventh chord,5/3,430.0
Chord {A in octave 3 | C in octave 5 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),D4-minor seventh chord,1/3,434.5
Chord {B-flat in octave 3 | D in octave 4 | E in octave 3 | A in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),B-3-minor-second quartal tetrachord,10/3,436.0
Chord {A in octave 3 | C in octave 5 | F in octave 4 | D in octave 4} Eighth Triplet (1/3 QL),D4-minor seventh chord,1/3,442.5
Chord {G in octave 5 | D in octave 4 | G-sharp in octave 4 | B in octave 4} Double Dotted Half,G5-major-diminished tetrachord,3.5,444.0
Chord {A in octave 4 | F-sharp in octave 3 | C in octave 4 | E in octave 4} Double Dotted Half,F#3-half-diminished seventh chord,3.5,448.0
Chord {F-sharp in octave 3 | A in octave 3 | C in octave 4 | E in octave 4} Whole Tuplet of 6/5ths (3 1/3 QL),F#3-half-diminished seventh chord,10/3,452.0
Chord {F-sharp in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Eighth,F#3-half-diminished seventh chord,0.5,456.0
Chord {F-sharp in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Eighth,F#3-half-diminished seventh chord,0.5,457.0
Chord {F-sharp in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Half,F#3-half-diminished seventh chord,2.0,460.0
Chord {A in octave 5 | D in octave 6} Whole,D6-interval class 5,4.0,160.0
Chord {E in octave 6 | D in octave 6} Whole,E6-interval class 2,4.0,164.0
Chord {C in octave 6 | G in octave 6} Half,C6-interval class 5,2.0,168.0
Chord {A in octave 6 | F-sharp in octave 6} Half,F#6-interval class 3,2.0,170.0
Chord {B-flat in octave 5 | F in octave 6} Half,B-5-interval class 5,2.0,172.0
Chord {B-flat in octave 5 | E in octave 6} Half,E6-tritone,2.0,174.0
Chord {A in octave 5 | E in octave 6} Whole,A5-interval class 5,4.0,184.0
Chord {D in octave 6 | A in octave 6} Half Triplet (1 1/3 QL),D6-interval class 5,4/3,204.0
Chord {G-sharp in octave 5 | D in octave 6} Half tied to Eighth (2 1/2 total QL),G#5-tritone,2.5,205.5
Chord {E in octave 6 | C in octave 6} Whole,C6-interval class 4,4.0,208.0
Chord {G-sharp in octave 6 | D in octave 6} Whole,G#6-tritone,4.0,212.0
Chord {C in octave 6 | F-sharp in octave 5} Breve,F#5-tritone,8.0,216.0
Chord {A in octave 6 | D in octave 6} Whole Tuplet of 6/5ths (3 1/3 QL),D6-interval class 5,10/3,224.0
Chord {G in octave 6 | D in octave 6} Whole tied to Eighth (4 1/2 total QL),G6-interval class 5,4.5,227.5
Chord {E in octave 6 | C in octave 6} Half,C6-interval class 4,2.0,232.0
Chord {C in octave 6 | F-sharp in octave 6} Half Triplet (1 1/3 QL),F#6-tritone,4/3,234.0
Chord {G in octave 6 | F in octave 6} Half tied to Eighth (2 1/2 total QL),G6-interval class 2,2.5,235.5
Chord {E in octave 6 | B-flat in octave 6} Half,E6-tritone,2.0,238.0
Chord {D in octave 6 | A in octave 5} Breve,D6-interval class 5,8.0,240.0
Chord {A in octave 6 | E in octave 6} Whole,A6-interval class 5,4.0,248.0
Chord {G in octave 6 | C-sharp in octave 6} Whole tied to Eighth (4 1/2 total QL),C#6-tritone,4.5,259.5
Chord {C in octave 6 | F in octave 6} Whole,F6-interval class 5,4.0,264.0
Chord {D in octave 6 | A in octave 6} Half,D6-interval class 5,2.0,268.0
Chord {G-sharp in octave 5 | D in octave 6} Half,G#5-tritone,2.0,270.0
Chord {G in octave 5 | C in octave 6} Half,C6-interval class 5,2.0,272.0
Chord {A in octave 6 | F-sharp in octave 6} Half,F#6-interval class 3,2.0,274.0
Chord {G in octave 6 | F in octave 6} Half,G6-interval class 2,2.0,276.0
Chord {E in octave 6 | B-flat in octave 6} Half,E6-tritone,2.0,278.0
Chord {A in octave 5 | D in octave 6} Whole,D6-interval class 5,4.0,280.0
Chord {G in octave 6 | E in octave 6} Whole,E6-interval class 3,4.0,284.0
Chord {G in octave 6 | D in octave 6} Whole,G6-interval class 5,4.0,292.0
Chord {C in octave 6 | F-sharp in octave 5} Breve Tuplet of 24/19ths (6 1/3 QL),F#5-tritone,19/3,456.0
Chord {C in octave 4 | F-sharp in octave 3} Eighth,F#3-tritone,0.5,1.0
Chord {C in octave 4 | F-sharp in octave 3} Quarter Triplet (2/3 QL),F#3-tritone,2/3,3.5
Chord {D in octave 4 | A in octave 3} Quarter tied to 16th (1 1/4 total QL),D4-interval class 5,1.25,8.5
Chord {A in octave 3 | D in octave 4} Eighth,D4-interval class 5,0.5,10.0
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,11.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,12.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth,G#3-tritone,0.5,13.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,14.5
Chord {G in octave 3 | C in octave 4} Dotted Quarter,C4-interval class 5,1.5,16.5
Chord {C in octave 4 | F-sharp in octave 4} Dotted Quarter,F#4-tritone,1.5,18.5
Chord {B-flat in octave 3 | F in octave 4} Dotted Quarter,B-3-interval class 5,1.5,20.5
Chord {B-flat in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-tritone,1/3,22.0
Chord {E in octave 4 | B-flat in octave 3} Dotted Eighth,E4-tritone,0.75,23.0
Chord {D in octave 4 | C in octave 4 | A in octave 3} Eighth,D4-incomplete dominant-seventh chord,0.5,31.0
Chord {E in octave 4 | A in octave 3} Quarter tied to 16th (1 1/4 total QL),A3-interval class 5,1.25,32.5
Chord {A in octave 3 | E in octave 4} Eighth,A3-interval class 5,0.5,34.0
Chord {A in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),A3-interval class 5,1/3,35.0
Chord {D in octave 4 | G in octave 3} Quarter tied to 16th (1 1/4 total QL),G3-interval class 5,1.25,40.5
Chord {G in octave 3 | D in octave 4} Eighth,G3-interval class 5,0.5,42.0
Chord {G in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G3-interval class 5,1/3,43.0
Chord {F in octave 4 | C in octave 4} Eighth,F4-interval class 5,0.5,48.0
Chord {C in octave 4 | F in octave 4} Eighth,F4-interval class 5,0.5,49.0
Chord {F in octave 4 | C in octave 4} Eighth,F4-interval class 5,0.5,50.5
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,52.0
Chord {D in octave 4 | A in octave 3} Dotted Eighth,D4-interval class 5,0.75,53.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),G#3-tritone,1/3,54.0
Chord {D in octave 4 | G-sharp in octave 3} Dotted Eighth,G#3-tritone,0.75,55.0
Chord {F-sharp in octave 3 | C in octave 4} Eighth,F#3-tritone,0.5,56.0
Chord {F-sharp in octave 3 | C in octave 4} Eighth Triplet (1/3 QL),F#3-tritone,1/3,57.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,60.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth,G#3-tritone,0.5,61.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,62.5
Chord {C in octave 4 | A in octave 3 | F-sharp in octave 3} Eighth,F#3-diminished triad,0.5,71.0
Chord {A in octave 3 | D in octave 4} Eighth,D4-interval class 5,0.5,72.0
Chord {A in octave 3 | D in octave 4} Eighth Triplet (1/3 QL),D4-interval class 5,1/3,73.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,76.0
Chord {G-sharp in octave 3 | D in octave 4} Eighth,G#3-tritone,0.5,77.0
Chord {D in octave 4 | G-sharp in octave 3} Eighth,G#3-tritone,0.5,78.5
Chord {G in octave 3 | C in octave 4} Dotted Quarter,C4-interval class 5,1.5,80.5
Chord {C in octave 4 | F-sharp in octave 4} Eighth Triplet (1/3 QL),F#4-tritone,1/3,82.0
Chord {F-sharp in octave 4 | C in octave 4} Dotted Eighth,F#4-tritone,0.75,83.0
Chord {B-flat in octave 3 | F in octave 4} Eighth Triplet (1/3 QL),B-3-interval class 5,1/3,84.0
Chord {F in octave 4 | B-flat in octave 3} Dotted Eighth,B-3-interval class 5,0.75,85.0
Chord {B-flat in octave 3 | E in octave 4} Dotted Quarter,E4-tritone,1.5,86.5
Chord {D in octave 4 | C in octave 4 | A in octave 3} Eighth,D4-incomplete dominant-seventh chord,0.5,95.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,96.0
Chord {A in octave 3 | E in octave 4} Eighth,A3-interval class 5,0.5,97.0
Chord {E in octave 4 | A in octave 3} Eighth,A3-interval class 5,0.5,98.5
Chord {E-flat in octave 4 | A in octave 3} Eighth,A3-tritone,0.5,100.0
