321.3333333333333
4/4
FullName,CommonName,Len,Offset
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,755/3
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,257.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,773/3
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,259.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,779/3
Chord {E in octave 2 | B in octave 3} Eighth,E2-interval class 5,0.5,263.0
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,267.0
Chord {E in octave 2 | B in octave 3} Quarter,E2-interval class 5,1.0,268.0
Chord {B in octave 3 | E in octave 2} Zero,E2-interval class 5,0.0,809/3
Chord {F-sharp in octave 2 | E-flat in octave 2} Eighth Triplet (1/3 QL),F#2-interval class 3,1/3,280.0
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,282.0
Chord {E in octave 2 | D in octave 2 | B in octave 3} Zero,E2-incomplete dominant-seventh chord,0.0,863/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,291.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,875/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,299.5
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,303.5
Chord {E in octave 2 | D in octave 2} Zero,E2-interval class 2,0.0,307.5
Chord {B in octave 3 | E in octave 2 | D in octave 2} Zero,E2-incomplete dominant-seventh chord,0.0,947/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,953/3
Chord {F-sharp in octave 2 | E-flat in octave 3} Eighth,F#2-interval class 3,0.5,3.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,43.25
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,47.25
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,59.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,221/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,233/3
Chord {F-sharp in octave 2 | D in octave 2} Eighth,D2-interval class 4,0.5,80.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,244/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,245/3
Chord {B in octave 3 | F-sharp in octave 2} Dotted Eighth,B3-interval class 5,0.75,86.0
Chord {E-flat in octave 2 | B in octave 3} Zero,E-2-interval class 4,0.0,87.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,262/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,302/3
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,102.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,102.25
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,308/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,103.0
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,310/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,311/3
Chord {F-sharp in octave 2 | B in octave 3} Eighth,B3-interval class 5,0.5,113.0
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,119.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,119.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,371/3
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,124.0
Chord {B in octave 3 | F-sharp in octave 2} Quarter Triplet (2/3 QL),B3-interval class 5,2/3,126.0
Chord {B in octave 3 | F-sharp in octave 2} Eighth,B3-interval class 5,0.5,127.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,131.25
Chord {E in octave 2 | B in octave 3} Quarter Triplet (2/3 QL),E2-interval class 5,2/3,150.0
Chord {F-sharp in octave 2 | D in octave 2} Eighth,D2-interval class 4,0.5,160.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,484/3
Chord {B in octave 3 | F-sharp in octave 2} Dotted Eighth,B3-interval class 5,0.75,166.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,502/3
Chord {C-sharp in octave 3 | C in octave 2} Half Triplet (1 1/3 QL),C#3-interval class 1,4/3,176.0
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,182.0
Chord {F-sharp in octave 2 | E in octave 2} Eighth,F#2-interval class 2,0.5,196.0
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,204.0
Chord {B in octave 3 | F-sharp in octave 2} Quarter Triplet (2/3 QL),B3-interval class 5,2/3,206.0
Chord {B in octave 3 | F-sharp in octave 2} Eighth,B3-interval class 5,0.5,207.0
Chord {B in octave 3 | E in octave 2} Zero,E2-interval class 5,0.0,665/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,677/3
Chord {D in octave 2 | F-sharp in octave 2} Zero,D2-interval class 4,0.0,229.0
Chord {D in octave 2 | E-flat in octave 2} Zero,E-2-interval class 1,0.0,229.25
Chord {E-flat in octave 3 | E-flat in octave 2} 16th,E-3-unison,0.25,230.0
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,694/3
Chord {F-sharp in octave 2 | B in octave 3} Eighth,B3-interval class 5,0.5,241.0
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,247.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,247.25
Chord {E in octave 2 | F-sharp in octave 2} Eighth,F#2-interval class 2,0.5,252.0
Chord {B in octave 3 | F-sharp in octave 2} Quarter Triplet (2/3 QL),B3-interval class 5,2/3,254.0
Chord {B in octave 3 | F-sharp in octave 2} Eighth,B3-interval class 5,0.5,255.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,259.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,785/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,827/3
Chord {E in octave 2 | B in octave 3} Quarter Triplet (2/3 QL),E2-interval class 5,2/3,278.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,845/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,857/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,299.25
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,303.25
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,315.25
Chord {E in octave 2 | E-flat in octave 3} Eighth,E2-interval class 1,0.5,16.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,27.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,220/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,77.25
Chord {D in octave 2 | F-sharp in octave 2} Eighth,D2-interval class 4,0.5,78.0
Chord {E-flat in octave 2 | B in octave 3} Zero,E-2-interval class 4,0.0,301/3
Chord {B in octave 3 | E in octave 2} Quarter Triplet (2/3 QL),E2-interval class 5,2/3,108.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,123.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,147.25
Chord {E in octave 2 | F-sharp in octave 2} Quarter Triplet (2/3 QL),F#2-interval class 2,2/3,148.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,460/3
Chord {D in octave 2 | F-sharp in octave 2} Eighth,D2-interval class 4,0.5,158.0
Chord {B in octave 3 | E-flat in octave 2} Quarter Triplet (2/3 QL),E-2-interval class 4,2/3,163.0
Chord {E-flat in octave 2 | F-sharp in octave 2} Quarter Triplet (2/3 QL),F#2-interval class 3,2/3,173.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,182.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,183.0
Chord {F-sharp in octave 2 | E-flat in octave 2} Eighth Triplet (1/3 QL),F#2-interval class 3,1/3,183.0
Chord {B in octave 3 | E in octave 2} Quarter Triplet (2/3 QL),E2-interval class 5,2/3,188.0
Chord {F-sharp in octave 2 | B in octave 3} Eighth,B3-interval class 5,0.5,193.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,199.25
Chord {D in octave 2 | F-sharp in octave 2} Zero,D2-interval class 4,0.0,226.0
Chord {B in octave 3 | F-sharp in octave 2} Zero,B3-interval class 5,0.0,227.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,227.25
Chord {B in octave 3 | E in octave 2} Quarter Triplet (2/3 QL),E2-interval class 5,2/3,236.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,251.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,275.25
Chord {E in octave 2 | F-sharp in octave 2} Quarter Triplet (2/3 QL),F#2-interval class 2,2/3,276.0
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,844/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,285.25
Chord {D in octave 2 | F-sharp in octave 2} Eighth,D2-interval class 4,0.5,286.0
Chord {F-sharp in octave 2 | D in octave 2} Eighth Triplet (1/3 QL),D2-interval class 4,1/3,104.0
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,316/3
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,157.25
Chord {E-flat in octave 2 | B in octave 3} Zero,E-2-interval class 4,0.0,541/3
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,550/3
Chord {B in octave 3 | D in octave 2} Zero,B3-interval class 3,0.0,203.25
Chord {D in octave 2 | B in octave 3} Zero,B3-interval class 3,0.0,211.25
Chord {B in octave 3 | E-flat in octave 2} Zero,E-2-interval class 4,0.0,692/3
Chord {F-sharp in octave 2 | D in octave 2} Eighth Triplet (1/3 QL),D2-interval class 4,1/3,232.0
Chord {F-sharp in octave 2 | D in octave 2} Eighth Triplet (1/3 QL),D2-interval class 4,1/3,184.0
Chord {F in octave 3 | B-flat in octave 3 | E-flat in octave 4} Quarter Triplet (2/3 QL),E-4-quartal trichord,2/3,32.0
Chord {F in octave 3 | B-flat in octave 3 | E-flat in octave 4} Quarter Triplet (2/3 QL),E-4-quartal trichord,2/3,33.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,34.0
Chord {E in octave 4 | B in octave 3 | F-sharp in octave 3} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,36.0
Chord {F-sharp in octave 3 | E in octave 4 | B in octave 3} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,37.0
Chord {F-sharp in octave 3 | E in octave 4} Eighth,F#3-interval class 2,0.5,38.0
Chord {F-sharp in octave 3 | B in octave 3 | E in octave 4} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,39.0
Chord {F in octave 4 | C in octave 4 | G-sharp in octave 3} Eighth,F4-minor triad,0.5,40.0
Chord {G-sharp in octave 3 | F in octave 4} Eighth,G#3-interval class 3,0.5,41.0
Chord {C-sharp in octave 4 | F-sharp in octave 4 | A in octave 3} Eighth,F#4-minor triad,0.5,45.0
Chord {F in octave 4 | G-sharp in octave 3 | C in octave 4} Eighth,F4-minor triad,0.5,49.0
Chord {G-sharp in octave 3 | F in octave 4} Eighth,G#3-interval class 3,0.5,51.0
Chord {F in octave 4 | A in octave 3} Eighth,F4-interval class 4,0.5,52.0
Chord {F in octave 4 | C-sharp in octave 4 | A in octave 3} Eighth,F4-augmented triad,0.5,53.0
Chord {E-flat in octave 4 | C-sharp in octave 4} Eighth,C#4-interval class 2,0.5,54.0
Chord {G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter Triplet (2/3 QL),F3-major triad,2/3,56.0
Chord {G-sharp in octave 4 | B in octave 3} Quarter Triplet (2/3 QL),G#4-interval class 3,2/3,173/3
Chord {G-sharp in octave 4 | B in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-major triad,1/3,182/3
Chord {G-sharp in octave 4 | B in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-major triad,1/3,185/3
Chord {C-sharp in octave 4 | F-sharp in octave 3} Eighth Triplet (1/3 QL),F#3-interval class 5,1/3,62.0
Chord {C-sharp in octave 4 | B-flat in octave 3 | F-sharp in octave 3} Quarter Triplet (2/3 QL),B-3-major triad,2/3,63.0
Chord {F in octave 3 | B-flat in octave 3 | E-flat in octave 4} Quarter Triplet (2/3 QL),E-4-quartal trichord,2/3,65.0
Chord {E-flat in octave 4 | B-flat in octave 3} Eighth,E-4-interval class 5,0.5,66.0
Chord {E in octave 4 | B in octave 3 | F-sharp in octave 3} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,68.0
Chord {F-sharp in octave 3 | E in octave 4 | B in octave 3} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,69.0
Chord {F-sharp in octave 3 | E in octave 4} Eighth,F#3-interval class 2,0.5,70.0
Chord {F-sharp in octave 3 | B in octave 3 | E in octave 4} Quarter Triplet (2/3 QL),E4-quartal trichord,2/3,71.0
Chord {F in octave 4 | C in octave 4 | G-sharp in octave 3} Eighth,F4-minor triad,0.5,72.0
Chord {G-sharp in octave 3 | F in octave 4} Eighth,G#3-interval class 3,0.5,73.0
Chord {C-sharp in octave 4 | F-sharp in octave 4 | A in octave 3} Eighth,F#4-minor triad,0.5,77.0
Chord {F in octave 4 | G-sharp in octave 3 | C in octave 4} Eighth,F4-minor triad,0.5,81.0
Chord {G-sharp in octave 3 | F in octave 4} Eighth,G#3-interval class 3,0.5,83.0
Chord {F in octave 4 | A in octave 3} Eighth,F4-interval class 4,0.5,84.0
Chord {F in octave 4 | C-sharp in octave 4 | A in octave 3} Eighth,F4-augmented triad,0.5,85.0
Chord {E-flat in octave 4 | C-sharp in octave 4} Eighth,C#4-interval class 2,0.5,86.0
Chord {G-sharp in octave 3 | F in octave 3 | C-sharp in octave 4} Quarter Triplet (2/3 QL),F3-major triad,2/3,88.0
Chord {G-sharp in octave 4 | B in octave 3} Quarter Triplet (2/3 QL),G#4-interval class 3,2/3,269/3
Chord {G-sharp in octave 4 | B in octave 3 | E in octave 4} Eighth Triplet (1/3 QL),E4-major triad,1/3,281/3
Chord {C-sharp in octave 4 | F in octave 3} Eighth Triplet (1/3 QL),F3-interval class 4,1/3,94.0
Chord {C-sharp in octave 4 | G-sharp in octave 3 | F in octave 3} Quarter Triplet (2/3 QL),F3-major triad,2/3,95.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4} Quarter Triplet (2/3 QL),B-3-major triad,2/3,96.0
Chord {C-sharp in octave 4 | F-sharp in octave 3 | B-flat in octave 3 | F in octave 4} Eighth,B-3-major seventh chord,0.5,97.0
Chord {C in octave 4 | F-sharp in octave 3 | B-flat in octave 3 | F in octave 4} Eighth,B-3-minor-second quartal tetrachord,0.5,98.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | F in octave 4 | C in octave 4} Eighth,B-3-minor-second quartal tetrachord,0.5,99.0
Chord {F in octave 3 | G-sharp in octave 3} Eighth,G#3-interval class 3,0.5,100.0
Chord {G-sharp in octave 3 | F in octave 3 | E-flat in octave 4 | C in octave 4} Quarter Triplet (2/3 QL),C4-minor seventh chord,2/3,101.0
Chord {E-flat in octave 4 | G-sharp in octave 3 | C in octave 4 | F in octave 3} Eighth,C4-minor seventh chord,0.5,102.0
Chord {G-sharp in octave 3 | F in octave 3 | E-flat in octave 4} Quarter Triplet (2/3 QL),E-4-incomplete minor-seventh chord,2/3,103.0
Chord {F-sharp in octave 3 | F in octave 4} Quarter Triplet (2/3 QL),F#3-interval class 1,2/3,104.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C-sharp in octave 4 | F in octave 4} Quarter Triplet (2/3 QL),B-3-major seventh chord,2/3,105.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | C in octave 4 | F in octave 4} Eighth,B-3-minor-second quartal tetrachord,0.5,106.0
Chord {F-sharp in octave 3 | B-flat in octave 3 | F in octave 4 | C in octave 4} Eighth,B-3-minor-second quartal tetrachord,0.5,107.0
Chord {G-sharp in octave 3 | F in octave 3 | C in octave 4} Eighth,F3-minor triad,0.5,109.0
Chord {G-sharp in octave 3 | C in octave 4 | F in octave 3} Quarter Triplet (2/3 QL),F3-minor triad,2/3,110.0
Chord {G-sharp in octave 3 | F in octave 3 | C in octave 4 | E-flat in octave 4} Quarter Triplet (2/3 QL),C4-minor seventh chord,2/3,111.0
Chord {A in octave 3 | F-sharp in octave 3} Quarter Triplet (2/3 QL),F#3-interval class 3,2/3,114.0
