618.6666666666666
3/4
FullName,CommonName,Len,Offset
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,623/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,629/3
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,211.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,644/3
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,215.0
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,216.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,217.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,659/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,222.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,223.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,677/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,680/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,695/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,235.0
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,713/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,241.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,734/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,247.0
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,749/3
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,250.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,767/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,770/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,773/3
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,259.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,262.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,788/3
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,263.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,265.0
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,806/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,270.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,271.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,821/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,824/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,839/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,283.0
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,857/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,286.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,289.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,292.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,295.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,298.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,911/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,914/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,917/3
Chord {F-sharp in octave 2 | C-sharp in octave 2 | E-flat in octave 3} 16th,F#2-incomplete minor-seventh chord,0.25,307.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,310.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,932/3
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,311.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,313.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,947/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,318.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,319.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,965/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,968/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,971/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,983/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,331.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,334.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,337.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,340.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,343.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,346.0
Chord {F-sharp in octave 2 | E-flat in octave 3 | C-sharp in octave 2} 16th,F#2-incomplete minor-seventh chord,0.25,355.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,358.0
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,359.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,361.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1091/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,366.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,367.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1115/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1127/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,379.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,382.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,385.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1163/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,388.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,391.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,394.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1199/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,403.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,406.0
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,407.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,409.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1235/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,415.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1259/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1271/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,427.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,430.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,433.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1307/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,436.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,439.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,442.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1343/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,451.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,454.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1364/3
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,455.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,457.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1379/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,462.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,463.0
Chord {E-flat in octave 3 | D in octave 2} 16th,E-3-interval class 1,0.25,1397/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1403/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1415/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,475.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,478.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,481.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,484.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,487.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,490.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1487/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,499.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,502.0
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,503.0
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,504.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,505.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1523/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,511.0
Chord {E-flat in octave 3 | D in octave 2} 16th,E-3-interval class 1,0.25,1541/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1559/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,523.0
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,1577/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,526.0
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,529.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1595/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,532.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,535.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,538.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1631/3
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,547.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,550.0
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,551.0
Chord {C-sharp in octave 3 | E-flat in octave 3} Zero,C#3-interval class 2,0.0,552.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1667/3
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,558.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,559.0
Chord {E-flat in octave 3 | D in octave 2} 16th,E-3-interval class 1,0.25,1685/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1691/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1703/3
Chord {F-sharp in octave 2 | C-sharp in octave 2} 16th,F#2-interval class 5,0.25,571.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,574.0
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,576.0
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,579.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1739/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,1742/3
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,582.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,583.0
Chord {C-sharp in octave 3 | E-flat in octave 3} 16th,C#3-interval class 2,0.25,585.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,586.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,595.0
Chord {F-sharp in octave 2 | E-flat in octave 3} 16th,F#2-interval class 3,0.25,598.0
Chord {F-sharp in octave 2 | D in octave 2} 16th,D2-interval class 4,0.25,599.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,47.0
Chord {D in octave 2 | F-sharp in octave 2 | E-flat in octave 3} 16th,D2-major-minor trichord,0.25,58.0
Chord {C in octave 2 | E-flat in octave 3} 16th,C2-interval class 3,0.25,78.0
Chord {E-flat in octave 3 | E-flat in octave 3} Quarter,E-3-unison,1.0,251/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,95.0
Chord {E-flat in octave 3 | E-flat in octave 3} Quarter,E-3-unison,1.0,371/3
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,407/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,143.0
Chord {E-flat in octave 3 | E-flat in octave 3} Quarter,E-3-unison,1.0,515/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,191.0
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,695/3
Chord {E-flat in octave 3 | E-flat in octave 3} Zero,E-3-unison,0.0,803/3
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,857/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,287.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,335.0
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,1145/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,383.0
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,1289/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,431.0
Chord {D in octave 2 | E-flat in octave 3} Zero,E-3-interval class 1,0.0,1433/3
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,479.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,527.0
Chord {D in octave 2 | E-flat in octave 3} 16th,E-3-interval class 1,0.25,575.0
Chord {F-sharp in octave 2 | C-sharp in octave 2 | D in octave 2} Eighth Triplet (1/3 QL),D2-incomplete major-seventh chord,1/3,1.0
Chord {C-sharp in octave 2 | F-sharp in octave 2 | D in octave 2} 16th,D2-incomplete major-seventh chord,0.25,7.0
Chord {E-flat in octave 3 | E-flat in octave 3} Quarter,E-3-unison,1.0,215/3
Chord {D in octave 5 | B-flat in octave 3} Dotted Eighth,B-3-interval class 4,0.75,1.75
Chord {B-flat in octave 4 | F in octave 4 | B-flat in octave 3 | C in octave 4} Quarter tied to 16th (1 1/4 total QL),B-4-quartal trichord,1.25,3.0
Chord {B-flat in octave 3 | F in octave 4} Eighth,B-3-interval class 5,0.5,14/3
Chord {E-flat in octave 4 | B-flat in octave 3} Quarter,E-4-interval class 5,1.0,6.0
Chord {C in octave 5 | F-sharp in octave 4} Dotted Quarter,F#4-tritone,1.5,9.0
Chord {D in octave 4 | F in octave 4} Eighth,D4-interval class 3,0.5,12.0
Chord {F in octave 5 | G in octave 3} Eighth,G3-interval class 2,0.5,13.5
Chord {D in octave 5 | B in octave 3} Quarter tied to 16th (1 1/4 total QL),B3-interval class 3,1.25,15.0
Chord {E-flat in octave 4 | G in octave 4 | B-flat in octave 4} Quarter Triplet (2/3 QL),E-4-major triad,2/3,19.5
Chord {C in octave 5 | E-flat in octave 3} Quarter,C5-interval class 3,1.0,21.0
Chord {A in octave 3 | D in octave 3 | F in octave 3} Double Dotted Quarter,D3-minor triad,1.75,24.0
Chord {F in octave 4 | C in octave 4} Half,F4-interval class 5,2.0,27.0
Chord {G in octave 4 | E-flat in octave 3 | D in octave 4 | B-flat in octave 3} Quarter tied to 16th (1 1/4 total QL),E-3-major seventh chord,1.25,42.0
Chord {F in octave 4 | B-flat in octave 3 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),B-3-major triad,1.25,45.0
Chord {E-flat in octave 3 | G in octave 3 | A in octave 3} Eighth,A3-incomplete half-diminished seventh chord,0.5,140/3
Chord {E-flat in octave 4 | G in octave 4 | D in octave 4} Quarter,E-4-incomplete major-seventh chord,1.0,54.0
Chord {E-flat in octave 4 | D in octave 4} Eighth,E-4-interval class 1,0.5,167/3
Chord {F-sharp in octave 5 | D in octave 5 | F-sharp in octave 4} 16th,D5-interval class 4,0.25,191/3
Chord {E in octave 5 | C-sharp in octave 5 | F-sharp in octave 4 | C-sharp in octave 4} 16th,F#4-incomplete dominant-seventh chord,0.25,194/3
Chord {F in octave 5 | G in octave 4 | D in octave 5} 16th,G4-incomplete dominant-seventh chord,0.25,66.0
Chord {D in octave 4 | B-flat in octave 3} 16th,B-3-interval class 4,0.25,66.25
Chord {D in octave 5 | E-flat in octave 4} Dotted Eighth,E-4-interval class 1,0.75,67.0
Chord {E-flat in octave 4 | A in octave 4} Quarter Triplet (2/3 QL),A4-tritone,2/3,69.0
Chord {C-sharp in octave 4 | F-sharp in octave 4} Quarter Triplet (2/3 QL),F#4-interval class 5,2/3,70.5
Chord {F in octave 3 | D in octave 4} Half,D4-interval class 3,2.0,96.25
Chord {B-flat in octave 3 | F-sharp in octave 3 | D in octave 4 | A in octave 3} 16th,B-3-augmented major tetrachord,0.25,99.25
Chord {C in octave 5 | D in octave 4} Quarter tied to 16th (1 1/4 total QL),D4-interval class 2,1.25,100.25
Chord {C in octave 5 | A in octave 4 | A in octave 3 | D in octave 4} 16th,D4-incomplete dominant-seventh chord,0.25,103.75
